smiles,title,cid
[H][C@@]12CC[C@H](OC(C)=O)[C@@]1(C)C=CC1=C3CCC(=O)C=C3CC[C@@]21[H],Trenbolone acetate,66359.0
[H][C@@]12CC[C@](C)(O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C,Methandrostenolone,6300.0
CC1=CN([C@H]2C[C@H](O)[C@@H](CO)O2)C(=O)NC1=O,Thymidine,5789.0
OC[C@H]1O[C@H](OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C=O)[C@H](O)[C@@H](O)[C@H]1O,Unii-9B1vbe526I,5460027.0
OC[C@H](O)[C@@H](O)[C@H](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Maltitol,493591.0
OC1=CC(=CC(O)=C1O)C(=O)OC1=C(O)C(O)=CC(=C1)C(=O)OC[C@H]1O[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H](OC(=O)C2=CC(OC(=O)C3=CC(O)=C(O)C(O)=C3)=C(O)C(O)=C2)[C@@H]1OC(=O)C1=CC(OC(=O)C2=CC(O)=C(O)C(O)=C2)=C(O)C(O)=C1,Tannic acid,16129778.0
O=C1C=C(OC2=C1C=CC=C2)C1=CC=CC=C1,Flavone,10680.0
OC(=O)C1=CC(O)=C(O)C=C1,"3,4-Dihydroxybenzoic acid",72.0
[H][C@]12CC[C@](C)([C@H](O)C1)C2(C)C,(-)-Borneol,1201518.0
CC1=NC=C(CO)C(CO)=C1O,Pyridoxine,1054.0
[H][C@@]1(NC(=O)C(=N/OC)\C2=CC=CO2)C(=O)N2C(C(=O)OC(C)OC(C)=O)=C(COC(N)=O)CS[C@]12[H],Ceftin,6321416.0
CC(=O)O[K],Potassium acetate,517044.0
O.Cl.[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=C/CC)\C1=CSC(N)=N1)C(=O)OCOC(=O)C(C)(C)C,Cefcapene pivoxil hydrochloride,5282437.0
Cl.Cl.[H][C@]12SCC(CSC3=NN=NN3CCN(C)C)=C(N1C(=O)[C@H]2NC(=O)CC1=CSC(N)=N1)C(O)=O,Cefotiam dihydrochloride,47896.0
OC[C@H]1O[C@H](C[C@@H]1O)N1C=C(\C=C\Br)C(=O)NC1=O,Brivudine,446727.0
COC(=O)C1=CC=C(O)C=C1,Methylparaben,7456.0
O[C@H]1CO[C@H](O)[C@H](O)[C@H]1O,beta-L-Arabinose,439764.0
N[C@@H](CC1=CNC2=C1C=CC=C2)C(O)=O,Tryptophan,6305.0
O.O.OC[C@H]1O[C@H](O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Trehalose dihydrate,181978.0
CC(C)C1=CC2=C(C)C=CC2=C(C)C=C1,Guaiazulene,3515.0
OC(=O)CCCCC1CCSS1,Thioctic acid,864.0
CC(=O)N1C[C@H](O)C[C@H]1C(O)=O,Oxaceprol,65784.0
OC(=O)CCCC[C@@H]1CCSS1,Lipoic acid,6112.0
[H][C@]12SCC=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O,Ceftizoxime,6533629.0
CC(C)NCC(O)COC1=CC=C(CC(N)=O)C=C1,Atenolol,2249.0
O.O.O.Cl.COC1=CC(O)=C(C=C1OC)C(=O)NC1=NC(=CS1)C(=O)NCCN(C(C)C)C(C)C,Acotiamide hydrochloride hydrate,6918406.0
OC(=O)\C=C\C(O)=O.COC1=C(C=C2C=C(Br)C=CC2=N1)[C@@H](C1=CC=CC=C1)C(O)(CCN(C)C)C1=C2C=CC=CC2=CC=C1,(1R)-1-(6-Bromo-2-methoxyquinolin-3-yl)-4-(dimethylamino)-2-naphthalen-1-yl-1-phenylbutan-2-ol;(E)-but-2-enedioic acid,56841861.0
COC1=C2C=CC(Cl)=CC2=C(O[C@@H]2C[C@H](N(C2)C(=O)C(NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)N[C@@]2(C[C@@H]2C=C)C(=O)NS(=O)(=O)C2CC2)N=C1,"Tert-butyl N-[1-[(2S,4R)-4-(7-chloro-4-methoxyisoquinolin-1-yl)oxy-2-[[(1R,2R)-1-(cyclopropylsulfonylcarbamoyl)-2-ethenylcyclopropyl]carbamoyl]pyrrolidin-1-yl]-3,3-dimethyl-1-oxobutan-2-yl]carbamate",137967122.0
C[C@]1(COC2=CC=C(C=C2)N2CCC(CC2)OC2=CC=C(OC(F)(F)F)C=C2)CN2C=C(N=C2O1)[N+]([O-])=O,Delamanid,6480466.0
[H][C@@]12C[C@]1(NC(=O)[C@]1([H])C[C@H](C[C@@]1([H])C(=O)N(C)CCCC\C=C/2)OC1=C2C=CC(OC)=C(C)C2=NC(=C1)C1=NC(=CS1)C(C)C)C(=O)NS(=O)(=O)C1CC1,"(1R,4R,6S,15R,17R)-N-Cyclopropylsulfonyl-17-[7-methoxy-8-methyl-2-(4-propan-2-yl-1,3-thiazol-2-yl)quinolin-4-yl]oxy-13-methyl-2,14-dioxo-3,13-diazatricyclo[13.3.0.04,6]octadec-7-ene-4-carboxamide",74787539.0
[H][C@@]1(O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@@H](C)C(=O)O[C@H](CC)[C@@](C)(O)[C@H](O)[C@@H](C)NC[C@H](C)C[C@@](C)(O)[C@]([H])(O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@H]1C,Azathramycin,9810601.0
CN(C)N(C)C(=O)[C@@]1(CC2=CC=CC=C2)CCCN(C1)C(=O)[C@@H](CC1=CNC2=C1C=CC=C2)NC(=O)C(C)(C)N,Anamorelin,9828911.0
NS(=O)(=O)C1=CC(=CC=C1Cl)C1(O)NC(=O)C2=C1C=CC=C2,Chlorthalidone,2732.0
[H][C@]12CC=C3[C@]4([H])[C@@H](C)[C@H](C)CC[C@@]4(CC[C@]3(C)[C@]1(C)C[C@@H](O)[C@@]1([H])[C@](C)(CO)[C@@H](O)[C@H](O)C[C@]21C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,Asiaticoside A,45356919.0
Cl.CCN(CC)CC(=O)OC1=CC=C(NC(C)=O)C=C1,Propacetamol hydrochloride,108082.0
[Na+].COC1=C(F)C(=CC=C1)C1=C(C)N(CC2=C(F)C=CC=C2C(F)(F)F)C(=O)N(C[C@H](NCCCC([O-])=O)C2=CC=CC=C2)C1=O,Elagolix sodium,24785956.0
OC(=O)\C=C\C(O)=O.CCN(CC)CCSCC(=O)O[C@@H]1C[C@@](C)(C=C)[C@@H](O)[C@H](C)[C@]23CCC(=O)[C@H]2[C@@]1(C)C(C)CC3,Tiamulin fumarate,9938794.0
CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2,Nadolol,39147.0
[Br-].CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C,Propantheline bromide,9279.0
Cl.CCC1=CC=C(C=C1)C(=O)C(C)CN1CCCCC1,Eperisone hydrochloride,123698.0
Cl.CCCCCOC1=CC=CC=C1\C(=C/SC)N1C=CN=C1,Neticonazole hydrochloride,5282432.0
CCCC(CCC)C(N)=O,Valpromide,71113.0
[H][C@]12N=C(\C(C)=C3/N=C(/C=C4\N=C(\C(\C)=C5\[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@@]1(C)N5[Co+]C)[C@@](C)(CC(N)=O)[C@@H]4CCC(N)=O)C(C)(C)[C@@H]3CCC(N)=O)[C@](C)(CCC(=O)NCC(C)OP([O-])(=O)O[C@@H]1[C@@H](CO)O[C@@H]([C@@H]1O)N1C=NC3=C1C=C(C)C(C)=C3)[C@H]2CC(N)=O,,
CC1(C)NC(=O)N(C1=O)C1=CC=C(C(=C1)C(F)(F)F)[N+]([O-])=O,Nilutamide,4493.0
CC(C)C(=O)C1=C2C=CC=CN2N=C1C(C)C,Ibudilast,3671.0
CN[C@@H]1C2=CC=C(OC3=CC(O)=C(Cl)C(=C3)[C@@H]3NC(=O)[C@@H](CC4=CC=C(OC5=C(O[C@@H]6O[C@@H]([C@@H](O)[C@H](O)[C@H]6NC(=O)CCCCCCCCC(C)C)C(O)=O)C6=CC(=C5)[C@@H](NC3=O)C(=O)N[C@@H]3C5=CC=C(O)C(=C5)C5=C(C=C(O)C=C5O[C@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]5O)[C@H](NC(=O)[C@@H](NC3=O)[C@H](O)C3=CC(Cl)=C(O6)C=C3)C(=O)NCCCN(C)C)C=C4)NC1=O)C(O)=C2,"(2S,3S,4R,5R,6S)-6-[[(1S,2R,19R,22R,33S,36R,39R,51S)-5,31-Dichloro-51-[3-(dimethylamino)propylcarbamoyl]-2,25,30,43,48-pentahydroxy-22-(methylamino)-21,34,37,53,55,58-hexaoxo-46-[(2R,3S,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-7,13,27-trioxa-20,35,38,52,54,57-hexazaundecacyclo[37.14.2.23,6.214,17.219,33.223,26.18,12.128,32.140,44.010,36.045,50]hexahexaconta-3,5,8,10,12(64),14(63),15,17(62),23,25,28(59),29,31,40(56),41,43,45(50),46,48,60,65-henicosaen-64-yl]oxy]-3,4-dihydroxy-5-(10-methylundecanoylamino)oxane-2-carboxylic acid",44567678.0
CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.CNC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.OC(=O)CN1CCN2CCN(CC(O)=O)CC(=O)O[Gd](OC(=O)C1)OC(=O)C2,Magnevist,55466.0
CC(C)NNC(=O)C1=CC=NC=C1,Iproniazid,3748.0
Cl.CCCOC(C(=O)OC1CCN(C)CC1)(C1=CC=CC=C1)C1=CC=CC=C1,Mictonorm,41125.0
CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Proxyphylline,4977.0
CC(C)=CCC\C(C)=C\CC\C(C)=C\CC\C(C)=C\CCC(C)=O,Teprenone,5282199.0
Cl.Cl.CCCCCCCCN=C1C=CN(CCCCCCCCCCN2C=CC(C=C2)=NCCCCCCCC)C=C1,Octenidine hydrochloride,51166.0
OCCN(C(=O)CO)C1=C(I)C(C(=O)NCC(O)CO)=C(I)C(C(=O)NCC(O)CO)=C1I,Ioversol,3741.0
OB1OCC2=CC(OC3=CC=C(C=C3)C#N)=CC=C12,Crisaborole,44591583.0
Cl.Cl.OC(=O)COCCN1CCN(CC1)[C@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1,Levocetirizine dihydrochloride,9955977.0
CC1(C)CC(=O)CC(C)(C)N1,"2,2,6,6-Tetramethyl-4-piperidone",13220.0
OC(=O)C1=CC=CN=C1.CN(CCO)CC(O)CN1C=NC2=C1C(=O)N(C)C(=O)N2C,Xantinol nicotinate,9912.0
CC1=CC(=NO1)N([Na])S(=O)(=O)C1=CC=C(N)C=C1,Sulfamethoxazole sodium,15899900.0
Cl.ClC1=CC=C(\C=N\NC(=N)N\N=C\C2=CC=C(Cl)C=C2)C=C1,Cycostat,9570437.0
CC1=C(O)C(=O)C=CO1,Maltol,8369.0
OC(=O)\C=C\C(O)=O,Fumaric acid,444972.0
CC(=O)C1C(=O)C=C2OC3=C(C(O)=C(C)C(O)=C3C(C)=O)C2(C)C1=O,Usnic acid,5646.0
CN1CCCN=C1\C=C\C1=CC=CS1.OC(=O)C1=CC2=CC=CC=C2C(CC2=C3C=CC=CC3=CC(C(O)=O)=C2O)=C1O,Pyrantel pamoate,5281033.0
Cl.N[C@@H](CS)C(O)=O,L-Cysteine hydrochloride,60960.0
[Na+].CC(=O)NC1=C(I)C(C([O-])=O)=C(I)C(NC(C)=O)=C1I,Diatrizoate sodium,23672589.0
O=C1NS(=O)(=O)C2=C1C=CC=C2,Saccharin,5143.0
[H][C@@](O[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)([C@H](O)CO)[C@H](O)[C@@H](O)C=O,Polymaltose,181526.0
CCCCOCCOCCOCC1=CC2=C(OCO2)C=C1CCC,Piperonyl butoxide,5794.0
CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1,Tolmetin,5509.0
OC(=O)COC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1,Aceclofenac,71771.0
CCOC1=CC(N)=C(Cl)C=C1C(=O)NCC1CN(CC2=CC=C(F)C=C2)CCO1,Mosapride,119584.0
OC(=O)C1=CNC2=C1C=CC=C2,Indole-3-carboxylic acid,69867.0
O.[H]C(=O)C1=C(O)C(C)=NC=C1COP(O)(O)=O,Pyridoxal phosphate hydrate,38882.0
CC1=NN=C(SCC2=C(N3[C@H](SC2)[C@H](NC(=O)CN2C=C(Cl)C(=O)C(Cl)=C2)C3=O)C(O)=O)S1,Cefazedone,71736.0
C(CNCC1=CC=CC=C1)NCC1=CC=CC=C1.[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O.[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2NC(=O)CSC1=CC=NC=C1)C(O)=O,Cephapirin benzathine,167441.0
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1,Taurolidine,29566.0
COC1=C2C=CC=CC2=C(C=C1)C(=O)CCC(O)=O,Menbutone,71818.0
CCN(CC)C(=O)C1=CN=CC=C1,Nikethamide,5497.0
NC1=NC(=O)NC=C1,Cytosine,597.0
[K+].COC1=CC(=CC=C1O)S([O-])(=O)=O,Potassium 4-Hydroxy-3-methoxybenzenesulfonate,23679005.0
OC(=O)C\C(=C\C(O)=O)C(O)=O,cis-Aconitic acid,643757.0
[H][C@@]12CC[C@H]([C@H](C)CCC(=O)NCC(O)=O)[C@@]1(C)[C@@H](O)C[C@@]1([H])[C@@]2([H])[C@H](O)C[C@]2([H])C[C@H](O)CC[C@]12C,Glycocholic acid,10140.0
OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)C(O)=O,Lactobionic acid,7314.0
N1C2=CC=CC=C2C=CC2=C1C=CC=C2,Iminostilbene,9212.0
CCCCC1=NC(C)=C(CC(=S)N(C)C)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NN=NN1,Fimasartan,9870652.0
CC1=C(C(C2=CC(=CC=C2)[N+]([O-])=O)C(=C(C)N1)P1(=O)OCC(C)(C)CO1)C(=O)OCCN(CC1=CC=CC=C1)C1=CC=CC=C1,Efonidipine,119171.0
OC1=C(C(=O)NC2=CC(Cl)=CC(Cl)=C2O)C(Cl)=C(Cl)C=C1Cl,Oxyclozanide,16779.0
CCC(C(O)=O)C1=CC=C(C=C1)N1CC2=C(C=CC=C2)C1=O,Indobufen,107641.0
[Na+].[H][C@]12SC(=C(N1C(=O)[C@]2([H])[C@@H](C)O)C([O-])=O)[C@@]1([H])CCCO1,Faropenem sodium,23663972.0
[Na+].[Na+].[H][C@]12SCC(CSC3=NC(C)=C(CC([O-])=O)S3)=C(N1C(=O)[C@H]2NC(=O)C(=N\OC)\C1=CSC(N)=N1)C([O-])=O,"Disodium;(6R,7R)-7-[[(2E)-2-(2-amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[[5-(carboxylatomethyl)-4-methyl-1,3-thiazol-2-yl]sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate",70676631.0
[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])[C@@]3([H])CCCC=C3CC[C@@]21[H],Lynestrenol,5857.0
Cl.Cl.CCN(CC)CCOC1=CC2=C(C=C1)C1=C(C=C(OCCN(CC)CC)C=C1)C2=O,Tilorone hydrochloride,33958.0
COC1=C(O)C=CC(CNC(=O)CCCC\C=C\C(C)C)=C1,Capsaicin,1548943.0
CC1=CC(C)=NC(O)=N1.[O-][N+](=O)C1=CC=C(NC(=O)NC2=CC=C(C=C2)[N+]([O-])=O)C=C1,Nicarbazin,9507.0
COC1=C(NS(=O)(=O)C2=CC=C(N)C=C2)N=CC=N1,Sulfalene,9047.0
C\C=C\C=C\C(O)=O,Sorbic acid,643460.0
CC(O)CN(C)C.CC(O)CN(C)C.CC(O)CN(C)C.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.CC(=O)NC1=CC=C(C=C1)C(O)=O.OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1C=NC2=C1N=CNC2=O,Inosine pranobex,135449284.0
CCCC(CCC)C(=O)O[Na],Sodium valproate,16760703.0
[H][C@@]12[C@H](CC[C@@]1(C)[C@]1(C)C[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)[C@@]3([H])C(C)(C)[C@@H](O)CC[C@]3(C)[C@@]1([H])C[C@H]2O)[C@](C)(CCC=C(C)C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,Notoginsenoside R1,441934.0
COC1=C(OC)C=C(C=C1)C(O)=O,"3,4-Dimethoxybenzoic acid",7121.0
[H][C@@]12N3CC[C@@]11C4=C(C=C(OC)C=C4)N(C)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC,Vindoline,260535.0
[H][C@@]12C[C@@H](O)[C@@]3([H])[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@]4([H])CC[C@]3(C)[C@@]1(C)C[C@H](OC(C)=O)\C2=C(\CCC=C(C)C)C(O)=O,Fusidic acid,3000226.0
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,Clindamycin,446598.0
Cl.CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](O)[C@@H](O)[C@H]1O,Cleocin,16051951.0
Cl.CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]1SC)[C@H](NC(=O)[C@@H]1C[C@@H](CCC)CN1C)[C@H](C)Cl,Clindamycin palmitate hydrochloride,16052038.0
C\C(\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C(/C)=C\C(O)=O,Isotretinoin,5282379.0
[H][C@@]12CC[C@](OC(C)=O)(C(C)=O)[C@@]1(C)C[C@H](C1=CC=C(C=C1)N(C)C)C1=C3CCC(=O)C=C3CC[C@@]21[H],Ulipristal acetate,130904.0
CO[C@H]1[C@H](O)CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O[C@H]2CC[C@@H]([C@@H](C)O2)N(C)C)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(O)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C,Spiramycin I,5289394.0
CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(CC2=CC=CC=C2C#N)C1=O,Alogliptin,11450633.0
Cl.CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12,Propranolol hydrochloride,62882.0
O[C@H]1CC2=C(O[C@@H]1C1=CC(O)=C(O)C=C1)C=C(O)C=C2O,Cianidanol,9064.0
O[C@@H]1[C@@H](O)[C@H](OC2=CC3=C(C(=O)C=C(O3)C3=CC=C(O)C=C3)C(O)=C2O)O[C@@H]([C@H]1O)C(O)=O,Scutellarin,185617.0
COC1=CC2=C(C=C1OCC1CCN(C)CC1)N=CN=C2NC1=C(F)C=C(Br)C=C1,Vandetanib,3081361.0
CCN1CCN(CC1)C1=CC2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O,Enrofloxacin,71188.0
O=C1NC=NC2=C1NC=N2,"3,7-Dihydropurin-6-one",790.0
NC[C@H](CC(O)=O)C1=CC=C(Cl)C=C1,Arbaclofen,44602.0
CCCCCCCCCCCCCCCCOP([O-])(=O)OCC[N+](C)(C)C,Miltefosine,3599.0
Cl.NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1,,
[H][C@@]12OC3(O[C@]1([H])[C@H](O[C@]1([H])[C@@H](O)[C@H](N)C[C@H](NC)[C@H]1O)O[C@H](CO)[C@@H]2O)O[C@]([H])([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]3O,Hygrovetine,56928061.0
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O,Amikacin sulfate,38351.0
OS(O)(=O)=O.OS(O)(=O)=O.CN[C@H]1[C@H](O)[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](C(C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)OC[C@@]1(C)O,G418 Disulfate,16218858.0
CN(C)C1CCCN(C(=O)C2=CC=C(NC(=O)C3=C(C)C=CC=C3)C=C2)C2=C1C=CC=C2,Mozavaptan,119369.0
Cl.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1=CC=CO1,Prazosin hydrochloride,68546.0
CC(C)(S)[C@@H](N)C(O)=O,Penicillamine,5852.0
Cl.OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O,Sarafloxacin hydrochloride,56207.0
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,Lisinopril,5362119.0
[Na+].CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C([O-])=O)C1CCCCC1)C(C)C,Monopril,23667962.0
[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OCC,Vinpocetine,443955.0
NS(=O)(=O)C1=CC(Cl)=C(Cl)C(=C1)S(N)(=O)=O,Dichlorphenamide,3038.0
[H][C@]1(O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O[C@H](CN)[C@@H](O)C[C@H]1N,Tobramycin,36294.0
Cl.[H][C@](CC(C)C)(NC)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(OC5=CC=C(C=C5Cl)[C@@H](O)[C@]5([H])NC(=O)[C@]([H])(NC(=O)[C@]4([H])NC(=O)[C@]([H])(CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@H](NC5=O)C(O)=O)=C3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C(Cl)=C2,Vancomycin hydrochloride,6420023.0
[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO,Zanamivir,60855.0
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1,Sulfapyridine,5336.0
OC(=O)\C=C\C(O)=O.CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1,Vonoprazan Fumarate,45375887.0
Br.CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1,Vortioxetine hydrobromide,56843850.0
C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1,Plerixafor,65015.0
[K+].CC1=CC=CN2C(=O)C(=CN=C12)C1=NN=N[N-]1,Pemirolast potassium,443866.0
[Na+].[Na+].[O-]P([O-])(F)=O,Sodium monofluorophosphate,24266.0
C[C@H](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1,Duvelisib,50905713.0
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O,"(3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4-Amino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;sulfuric acid",71729957.0
CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC=C(NCC3CCOCC3)C(=C2)[N+]([O-])=O)=C(C1)C1=CC=C(Cl)C=C1,Venetoclax,49846579.0
CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO,Tezacaftor,46199646.0
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1,Empagliflozin,11949646.0
Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1,Flavoxate hydrochloride,441345.0
O.O.[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,Succinylcholine chloride dihydrate,656867.0
OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1,Terbutaline sulphate,31620.0
CCCNS(=O)(=O)NC1=NC=NC(OCCOC2=NC=C(Br)C=N2)=C1C1=CC=C(Br)C=C1,Macitentan,16004692.0
Cl.COCCOC1=C(OCCOC)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1,Erlotinib hydrochloride,176871.0
[Na+].[Na+].NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N1,Alimta,101068009.0
Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F,Gemcitabine hydrochloride,60749.0
CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12,Imiquimod,57469.0
OS([O-])(=O)=O.[H][C@@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1OC([C@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@@H](N)C(N)=O)C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)C1=CNC=N1,Bleomycin sulphate,46930981.0
