smiles	cid
CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1	9952773
Cn1c2ncn(C[C@@H](O)CO)c(=O)c2c(Nc2ccc(I)cc2F)c(F)c1=O	24963252
Cc1cc(OCCCS(C)(=O)=O)cc(C)c1-c1cccc(COc2ccc3[C@H](CC(O)=O)COc3c2)c1	24857286
CCS(=O)(=O)c1cccc(c1)-c1cc(C(=O)NC2CCN(C)CC2)c(C)c2[nH]c3ncc(C)cc3c12	16124208
COc1cc(C(=O)NC2CCN(C)CC2)c(F)cc1Nc1ncc2N(C)C(=O)C(F)(F)CN(C3CCCC3)c2n1	53357478
CC(C)[C@H](N)C(=O)N1CCC[C@H]1B(O)O	6918572
CN(C1CCN(CC1)c1nnc(-c2ccnn2C)c2ccccc12)C(=O)c1ccc(F)cc1C(F)(F)F	49848070
C[C@@H]1Cc2cc3OCOc3cc2C(=NN1C(C)=O)c1ccc(N)cc1	164509
CCC(CC)C(c1ccc(Nc2nc3ccccc3s2)cc1)n1cncn1	9799888
Cn1ncnc1[C@@H]1[C@H](Nc2cc(F)cc3c2c1n[nH]c3=O)c1ccc(F)cc1	135565082
O=[Mg].O=[Mg].O=[Mg].O=[Si]=O.O=[Si]=O.O=[Si]=O.O=[Si]=O	44134961
CC(C)(C)NCC(O)COc1ccc(NC(=O)NC2CCCCC2)cc1	68770
Nc1nc2CCN(CC=C)CCc2s1	5374
C[C@H]1CN([C@H](C)CN1Cc1ccc(F)cc1)C(=O)c1cc2c(cn(C)c2cc1Cl)C(=O)C(=O)N(C)C	9871074
CC[C@H](NC(=O)c1c(O)c(nc2ccccc12)-c1ccccc1)c1ccccc1	5311424
FC(F)(F)c1cccc(Nc2ncccc2C(=O)OC2OC(=O)c3ccccc23)c1	48229
CNCCCC1(OC(C)(C)c2ccccc12)c1ccccc1	23573
CN1C(=O)C[C@H](NC1=O)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(N)=O	114750
CN[C@H](C(=O)N[C@H](C(=O)N(C)[C@@H](C(C)C)\C=C(/C)C(O)=O)C(C)(C)C)C(C)(C)c1ccccc1	6918637
COC(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)c1ccc(C)cc1	1550286
CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(cc3)C(O)=O)ccc12	108143
CC\C(c1ccccc1)=C(/c1ccccc1)c1ccc(OCCN(C)C)cc1	2733526
CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(c1)S(N)(=O)=O	129211
Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N	4369524
O=C1[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2C(=O)N1CCCCN1CCN(CC1)c1ncccn1	91273
COc1cc2c(ncnc2cc1OCCCN1CCCCC1)N1CCN(CC1)C(=O)Nc1ccc(OC(C)C)cc1	3038522
CO[C@H]1C[C@H](C)CC2=C(NCC=C)C(=O)C=C(NC(=O)\C(C)=C\C=C/[C@H](OC)[C@@H](OC(N)=O)\C(C)=C\[C@H](C)[C@H]1O)C2=O	6505803
COc1ccc(cc1)-c1cc(=O)c2c(OC)c(OC)c(OC)c(OC)c2o1	68077
Oc1cc(cc(O)c1O)C(=O)Oc1cc(cc(O)c1O)C(=O)OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H](OC(=O)c2cc(O)c(O)c(OC(=O)c3cc(O)c(O)c(O)c3)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(OC(=O)c2cc(O)c(O)c(O)c2)c1	16134267
Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c(C)cccc12	114917
Cc1coc-2c1C(=O)C(=O)c1c-2ccc2c1CCCC2(C)C	164676
CC[C@@H]([C@@H](C)CN(C)C)c1cccc(O)c1	23654757
CC[C@H]([C@@H](C)CN(C)C)c1cccc(O)c1	9838022
OC(=O)COc1cccc(CN(Cc2ccc(cc2)-n2cccn2)S(=O)(=O)c2cccnc2)c1	18376177
Fc1cccc(c1)N(Cc1cc(F)c(F)c(F)c1)C(=O)O[C@H]1CN2CCC1CC2	25147683
C[C@H](NC(=O)C(C)(C)Oc1ccc(cn1)C(F)(F)F)[C@@H](Cc1ccc(Cl)cc1)c1cccc(c1)C#N	11226090
CNC(=N)NCCC[C@H](N)C(O)=O	132862
COc1cc2CCN(CCc3ccc(NC(=O)c4cc(OC)c(OC)cc4NC(=O)c4cnc5ccccc5c4)cc3)Cc2cc1OC	148201
O[C@H]([C@@H](O)C(O)=O)C(O)=O	444305
CN(C)CCNc1nc2cc(O)ccc2c2-c3ccccc3C(=O)c12	135413533
CC(C)n1nc(C)nc1-c1cn2CCOc3cc(ccc3-c2n1)-c1cnn(c1)C(C)(C)C(N)=O	51001932
CCC(=O)NC[C@@H]1C[C@H]1c1cccc2OCCc12	10220503
Clc1ccc(C(=O)NS(=O)(=O)c2ccc(Br)s2)c(Cl)c1	10160238
COc1cccc2n(C)c(=O)c(C(=O)N(C)c3ccc(cc3)C(F)(F)F)c(O)c12	54682876
C(Sc1ncccn1)c1cccnc1	65666
NCCS(O)(=O)=O	1123
C[C@H](CCC(=O)NCCS(O)(=O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C	6675
O=S1(=O)CCN(CN2CCS(=O)(=O)NC2)CN1	29566
OB1OCc2cc(F)ccc12	11499245
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1ccc(O)c(O)c1	439533
CCOC(=O)c1ccc(nc1)C#Cc1ccc2SCCC(C)(C)c2c1	5381
CCN(C1CCOCC1)c1cc(cc(C(=O)NCc2c(C)cc(C)[nH]c2=O)c1C)-c1ccc(CN2CCOCC2)cc1	66558664
C[C@]1(Cn2ccnn2)C(N2C(CC2=O)S1(=O)=O)C(O)=O	51371314
[O-][N+](=O)c1cn2C[C@@H](COc2n1)OCc1ccc(nc1)-c1ccc(OC(F)(F)F)cc1	49836057
N[C@@H]([C@H](OCc1ccccc1)C(O)=O)C(O)=O.N[C@H]([C@@H](OCc1ccccc1)C(O)=O)C(O)=O	90479771
CC(CCCC(C)(C)O)Nc1nc(Nc2cc(C)[nH]n2)cc(C)c1C#N	46911726
CC(C)(C)c1ccc(cc1)C(=O)Nc1cn2cc(ccc2n1)-n1ccnc1	24944925
ON(CCC(O)=O)C(=O)CCCCCCCCC1CC1	71735843
CC(C(O)=O)c1ccc(C(N2CCC(C)CC2)c2ccc(F)cc2)c(c1)-c1ccc(cc1)C(F)(F)F	68414868
CCn1c2ccccc2n([C@H]2CCCN(C2)c2nccc(n2)-c2cc3ccccc3o2)c1=O	25198728
CC(C)c1c(NC(=O)Nc2ccc(Cl)cc2)c(=O)n(-c2ccccc2)n1C	24776341
Cc1sc(C)c2c1CCC=C2c1c[nH]cn1	10220232
COC1CCN(CC1)c1cccc(n1)-c1cc(NC(C)=O)nc(n1)-n1nc(C)cc1C	25074316
Cc1ccc(C)c(Oc2ccncc2C(=O)N2CCN(C3CC3)c3ccccc23)c1	71450251
CNc1nc(NCc2ccc(NS(C)(=O)=O)cc2Cl)cc(n1)-c1ccccn1	91826086
Cc1ccc(NC(=O)CCCCCC(=O)Nc2ccccc2N)cc1	16070100
CC1(C)SCN([C@@H]1C(=O)N[C@@H](CNC(=O)NCc1ccccc1)C(O)=O)S(=O)(=O)c1ccccc1	90488948
Fc1ccc(NC(=O)N2CCc3ccccc3C2c2ccc(cc2)C(F)(F)F)cc1	57326210
FC(F)(F)c1ccccc1-c1cc(c2[nH]c(nc2c1)C1=NOC2(C1)CCCCC2)C(F)(F)F	135883253
COc1cccc(c1)-n1nc(cc1-c1ccc(C2CCCCC2)c(Cl)c1)C(O)=O	66552906
CC(C)(C)Nc1nc(Nc2ccc(cc2)C(N)=O)cc(N)c1C#N	70682875
CC(=O)Nc1cccc(Nc2ncnc(n2)N2CCC(CC2)OCc2ccc(OC(F)(F)F)cc2)c1C	53361524
COc1cccc(OC)c1-c1cc(nn1-c1ccnc2cc(Cl)ccc12)C(=O)N[C@@H](CC(C)C)C(O)=O	44157038
COc1cc(OC)cc(c1)C(=O)NNC(=O)Nc1cccc2ccccc12	3376937
CN1CCCN(CC1)C(=S)[C@@H]1CCCN1C(=O)NCc1ccc(cc1C)C(=O)N1Cc2cnn(C)c2Nc2ccccc12	135413563
CN1CCN(CC1)c1ccc(Nc2ncc3c(n2)n2c4ccccc4nc2n(-c2c(C)cccc2C)c3=O)cc1	11785878
COc1ncc2cc(C(=O)Nc3cc(ccc3Cl)C(=O)NCc3cccc(Cl)c3)c(=O)[nH]c2n1	57523919
C[C@H](Nc1cc2c(noc2cn1)-c1ccc2OCOc2c1)c1ccccc1	24971422
Fc1ccc(Nc2c(cnc3cnc(NCc4cccnc4)cc23)C#N)cc1Cl	9549300
[O-][N+](=O)c1c(Nc2cc(F)cc(Cl)c2)ccc2nonc12	70697712
OC(=O)C1CN(Cc2ccc(-c3nc4cc(Cc5ccccc5F)ccc4s3)c(F)c2)C1	51346934
OC12C3C4C5C3C(C3C5CC4C13)N2CCc1cccc(F)c1	10040286
CCOc1cncc(\C=C\CCNC)c1	9823180
Clc1c2C(=O)CC(=O)c2c(Cl)c(Cl)c1Cl	2729042
Nc1nccc(\C=C\c2ccccc2)n1	46911068
Fc1ccc(cc1Cl)S(=O)(=O)NCc1ccc(cc1)C(=O)NNC(=O)c1ccccc1	4787937
CC(C)(O)C(=O)N1CCN(CC1)c1ccc(c(c1)C1=C(C(=O)NC1=O)c1c[nH]c2ccccc12)C(F)(F)F	50925411
ONC(=O)c1ccc2[nH]c(=O)c(CCCc3ccccc3)nc2c1	44607172
Cc1ccccc1NC(=O)Nc1ccc(CC(=O)N2CCOC[C@H]2C(=O)N2CCC(CC(O)=O)CC2)cc1	11226207
OC(=O)COc1ccc(cc1)\C=C1/SC(=O)NC1=O	2295463
COc1ccc(cc1OC)C(=O)Nc1sc2CCCCc2c1C(N)=O	1048845
CCC(C)c1ccc(NC(=O)Cn2cnc3n(C)c(=O)n(C)c(=O)c23)cc1	2873523
CC(C)C(=O)SCCCCC[C@H](NC(=O)OC(C)(C)C)C(=O)NC12CC3CC(CC(C3)C1)C2	23636017
COc1cc2CCN(Cc2cc1OC)C(=O)[C@@H](NCc1ccncc1)C(C)(C)C	10408514
Oc1ccc(Br)cc1-c1cc(-c2ccccc2)c(C#N)c(=O)[nH]1	1235170
Cc1nnc(o1)-c1ccc2occ(-c3ccc(cc3)S(C)=O)c2c1	24855958
C[C@@H](O)[C@@H]1[C@@H]2[C@H](C)C(SC3CN(C3)C3=NCCS3)=C(N2C1=O)C(=O)OCOC(=O)C(C)(C)C	129010004
COc1cccc(c1)[C@@H](C)NCCCc1ccccc1Cl	158797
Fc1ccc(Cn2c(NC3CCNCC3)nc3ccccc23)cc1	123618
FC(F)(F)c1ccc(cc1)C(=O)NN1C(=O)[C@H]2[C@H]([C@H]3C=C[C@@H]2[C@@H]2C[C@H]32)C1=O	16124688
Cn1nnc(n1)-c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](CO)OC1=O	11234049
Cn1nnc(n1)-c1ccc(cn1)-c1ccc(cc1F)N1C[C@H](COP(O)(O)=O)OC1=O	11476460
CCCCCNC(=N)N\N=C\c1c[nH]c2ccc(OC)cc12	135409453
Fc1ccccc1-c1nc2ccn(Cc3ccc(nn3)-c3ccc(cc3C(F)(F)F)C(F)(F)F)cc2n1	
CCCCCCCCCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(C[C@H]4NC(=O)[C@@H](N)c5ccc(O)c(Oc6cc(O)cc(c6)[C@H](NC4=O)C(=O)N[C@@H]4c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@@H]1NC(=O)[C@H](NC4=O)c2ccc(O)c(c2)-c2c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc2[C@@H](NC1=O)C(O)=O)c5)cc3Cl	16129701
CCCCC\C=C\CCC(=O)N[C@@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(CC4NC(=O)[C@H](N)c5ccc(O)c(Oc6cc(O)cc(c6)[C@H](NC4=O)C(=O)N[C@@H]4c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1NC(C)=O)[C@@H]1NC(=O)[C@H](NC4=O)c2ccc(O)c(c2)-c2c(OC4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc2[C@H](NC1=O)C(O)=O)c5)cc3Cl	45006162
CC(C)CCCCCCCC(=O)N[C@H]1[C@@H](O)[C@H](O)[C@@H](CO)O[C@H]1Oc1c2Oc3ccc(C[C@H]4NC(=O)[C@H](N)c5ccc(O)c(Oc6cc(O)cc(c6)[C@H](NC4=O)C(=O)N[C@H]4c(c2)cc1Oc1ccc(cc1Cl)[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1NC(C)=O)[C@@H]1NC(=O)[C@@H](NC4=O)c2ccc(O)c(c2)-c2c(O[C@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)cc(O)cc2[C@@H](NC1=O)C(O)=O)c5)cc3Cl	129009877
FC(F)(F)c1cccc(c1)C(=O)NCC(=O)N[C@@H]1CCN(Cc2ccc(Cl)cc2)C1	44453327
CCC[C@H](NC(=O)[C@@H]1[C@H]2CCC[C@H]2CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)c1cnccn1)C1CCCCC1)C(C)(C)C)C(=O)C(=O)NC1CC1	3010818
CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1	9808844
Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O	159269
Fc1cccc([C@@H]2CC[C@@H](NC(=O)N3CCC(CC3)n3c4cccnc4[nH]c3=O)C(=O)N(CC(F)(F)F)C2)c1F	11319053
CN1CCN(CC(=O)N2c3c(C)scc3C(=O)Nc3ccccc23)CC1	5387
CCC1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](OC2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@@H](C)[C@@H]2N(CCCCn3cnc(c3)-c3cccnc3)C(=O)O[C@]12C)OC	126480043
CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@@](C)(C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cnc(c3)-c3cccnc3)C(=O)O[C@]12C)OC	3002190
CCOC(=O)N1CSCC1C(O)=O	11615393
CCCc1nc2c(C)cc(cc2n1Cc1ccc(cc1)-c1ccccc1C(O)=O)-c1nc2ccccc2n1C	65999
Cc1ccn(n1)-c1cc(Cl)ccc1[C@@H](Oc1cc(nc(N)n1)-c1ccc(C[C@H](N)C(O)=O)cc1)C(F)(F)F	25025298
CCOC(=O)[C@@H](N)Cc1ccc(cc1)-c1cc(O[C@H](c2ccc(Cl)cc2-n2ccc(C)n2)C(F)(F)F)nc(N)n1	25181577
CN1c2ccc(Cl)cc2C(=NC(O)C1=O)c1ccccc1	5391
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1	5392
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)c1cccs1	443874
Oc1cccc(c1)-c1c2CCc(n2)c(-c2cccc(O)c2)c2ccc([nH]2)c(-c2cccc(O)c2)c2ccc(n2)c(-c2cccc(O)c2)c2ccc1[nH]2	136187806
Cn1nnc2c(ncn2c1=O)C(N)=O	5394
CC1(C)CC(O)CC(C)(C)N1O	5395
CO[C@@H]1C[C@H](C[C@@H](C)[C@@H]2CC(=O)[C@H](C)\C=C(C)\[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)\C=C\C=C\C=C(C)\[C@H](C[C@H]3CC[C@@H](C)[C@@](O)(O3)C(=O)C(=O)N3CCCC[C@H]3C(=O)O2)OC)CC[C@@H]1OC(=O)C(C)(CO)CO	129009966
COc1ccc2[nH]c(nc2n1)S(=O)Cc1ncc(C)c(OC)c1C	636411
Cc1cc(N2CCN(CC2)[C@@H]2CN[C@@H](C2)C(=O)N2CCSC2)n(n1)-c1ccccc1	11949652
NC(=O)N1C(=O)C(C(=O)c2cccs2)c2cc(Cl)ccc12	57946
O=C1NCCNC1c1cccs1	65649
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@H](O[C@H]3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12	452548
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2C(COC2=O)C(O[C@@H]2O[C@@H]3CO[C@H](OC3[C@H](O)[C@H]2O)c2cccs2)c2cc3OCOc3cc12	6708778
C[C@H](Cn1cnc2c(N)ncnc12)OCP(O)(O)=O	464205
CC(C)OC(=O)C(C)NP(=O)(COC(C)Cn1cnc2c(N)ncnc12)Oc1ccccc1	72370618
CC(C)OC(=O)OCOP(=O)(CO[C@H](C)Cn1cnc2c(N)ncnc12)OCOC(=O)OC(C)C	5481350
CC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1	1013376
CN(C)CCCCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(cc2)C(C)(C)C)cc1	24772043
CN1C(C(=O)Nc2ccccn2)C(=O)c2sccc2S1(=O)=O	9927768
O=C1\C(CCC\C1=C/c1cccs1)=C\c1cccs1	1550999
COc1ccc(cc1)-n1nc(CCC(=O)N(C)O)cc1-c1ccc(Cl)cc1	59757
Cn1c2cc(sc2c2cnn(Cc3cccc(N)c3)c(=O)c12)S(C)=O	44246499
CC(=O)CC\C=C(/C)CC\C=C(/C)CC\C=C(/C)CCC=C(C)C	5282199
COc1ccc(C[C@H](C)[C@H](C)Cc2ccc(OC)c(OC)c2)cc1OC	476861
COc1cc2nc(nc(N)c2cc1OC)N1CCN(CC1)C(=O)C1CCCO1	5401
CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12	1549008
CC(C)(C)NCC(O)c1cc(O)cc(O)c1	5403
OC(COC1(CCCCC1)C#C)CN1CCN(CC1)c1cccc(c1)C(F)(F)F	68763
CC(C)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1	441383
CC(C)N1CCN(CC1)c1ccc(OC[C@@H]2CO[C@](Cn3cncn3)(O2)c2ccc(Cl)cc2Cl)cc1	480953
CC(C)(C)c1ccc(cc1)C(O)CCCN1CCC(CC1)C(O)(c1ccccc1)c1ccccc1	5405
CCN(CC)C(=O)N[C@H]1CC2C(Cc3c[nH]c4cccc2c34)N(C)C1	37816
CC(=O)C(C#N)C(=O)Nc1ccc(cc1)C(F)(F)F	23500906
NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O	72081
CC(CC(c1ccccc1)c1ccccc1)NC(C)(C)C	23480
O=c1n(CC2CO2)c(=O)n(CC2CO2)c(=O)n1CC1CO1	17142
CC(C)(O)C1CCC(C)(O)CC1	6651
CC1C(=O)[C@H]2O[C@H]2C(=O)C1=O	44483234
Cc1ccc2C[C@@H](CCc2c1CCC(O)=O)NS(=O)(=O)c1ccc(Cl)cc1	9938840
CCO[C@@H](Cc1ccc(OCCc2ccc(OS(C)(=O)=O)cc2)cc1)C(O)=O	208901
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@]34C)[C@@H]1CCC(=O)O2	13769
C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34C)C1CC[C@@H]2O	5701998
CCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	9416
CCC(=O)O[C@H]1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C	5701990
CCCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C	65157
COc1cc2CCN3C[C@H](CC(C)C)C(=O)C[C@H]3c2cc1OC	11634155
CCCCNc1ccc(cc1)C(=O)OCCN(C)C	5411
CN(C)[C@H]1[C@@H]2C[C@H]3C(C(=O)c4c(O)cccc4[C@@]3(C)O)C(=O)[C@]2(O)C(=O)C(C(N)=O)C1=O	54091660
CCCCCCCCCCCCCCSCC(O)=O	114924
NCCNCCNCCNCCN	8197
Nc1nc(O)c2NC(CNc3ccc(cc3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)CNc2n1	135444742
COc1ccc(CC2NCCc3cc(OC)c(OC)cc23)cc1OC	5418
OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCC(O)NC1=O	29243
C1CN=C(N1)C1CCCc2ccccc12	5419
CN(C)C(=S)SC(=S)N(C)C	7347
C1CN2CC(N=C2S1)c1ccccc1	3913
COc1ccc2C[C@@H]3N(C)CCc4cc(OC)c(OC)c(Oc5cc6[C@H](Cc7ccc(Oc1c2)cc7)N(C)CCc6cc5OC)c34	73078
NC(C(O)=O)c1nnn[nH]1	126383
C1CCC(CC1)c1ccc2n3CCNC4CCCc(c34)c2c1	160020
OC1C(=O)C(=O)C(O)C(=O)C1=O	36689751
CC(C)(CO)c1cc2cc(NC(=O)C3(CC3)c3ccc4OC(F)(F)Oc4c3)c(F)cc2n1C[C@@H](O)CO	46199646
O=C(Nc1ccc(cc1)N1CCC(CC1)C(=O)N1CCOCC1)c1cnc(Oc2ccccc2)nc1	16040067
CCN1\C(Sc2ccc(OC)cc12)=C\C(C)=O	1893668
CN1C\C=C\CCOc2cccc(c2)-c2ccnc(Nc3cccc(C1)c3)n2	16739650
Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(O)ccc1Cl	11712625
Nc1nc(N)c2nc(cnc2n1)-c1cccc(O)c1	17751063
Cc1cc(cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12)-c1cc(OC(=O)c2ccccc2)ccc1Cl	11973736
CN1CCN(CC1)c1ccc(Nc2ncc(C)c(Nc3cccc(c3)S(=O)(=O)NC(C)(C)C)n2)cc1	16722832
Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(c1)S(=O)(=O)NC(C)(C)C	16722836
Nc1nc(N)c2nc(-c3cccc(O)c3)c(nc2n1)-c1cccc(O)c1	10427712
CC(C)Oc1ccc(cc1F)-c1nn([C@@H](C)c2oc3ccc(F)cc3c(=O)c2-c2cccc(F)c2)c2ncnc(N)c12	72950888
CC(Nc1ccccc1)c1cc(C)cn2c1nc(cc2=O)N1CCOCC1	9907093
Cn1c(COP(=O)(NCCBr)NCCBr)cnc1[N+]([O-])=O	11984561
Nc1nc(NC2CC2)cc(n1)-c1cccc(Cl)c1Cl	73389731
COc1cc(C[C@@H]2N(C)CCc3cc(OC)c(OC)cc23)c(Oc2cc3C[C@@H]4N(C)CCc5cc(OC)c(OC)c(-c3cc2OC)c45)cc1OC	21470
O=C1N(C2CCC(=O)NC2=O)C(=O)c2ccccc12	5426
Cn1cnc2n(C)c(=O)[nH]c(=O)c12	5429
CCNC1=N[C@H]2[C@H](O[C@H](CO)[C@@H](O)[C@@H]2O)S1	24808478
Cc1c(CCO)sc[n+]1Cc1cnc(C)nc1N	1130
Cc1c(CCOP(O)(=O)OP(O)(O)=O)sc[n+]1Cc1cnc(C)nc1N	1132
CS(=O)(=O)c1ccc(cc1)[C@@H](O)[C@@H](CO)NC(=O)C(Cl)Cl	27200
CCCC(C)C1(CC=C)C(=O)NC(S)=NC1=O	3032285
O=C(NCc1ccccc1)c1csc(Nc2ccncn2)n1	46209426
CCSc1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	5440
COc1c(O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc2CC[C@H](NC(C)=O)c3cc(=O)c(SC)ccc3-c2c1OC	9915886
OC(=O)CCCCC1CCSS1	864
OCCSCCO	5447
Nc1nc2nc[nH]c2c(=S)[nH]1	2723601
CC[Hg]Sc1ccccc1C(O)=O	67361
CCCC(C)C1(CC)C(=O)NC(S)=NC1=O	3000715
S=C(NC1CCCCC1)N1CCC(CC1)c1c[nH]cn1	3035905
COC(=O)NC(=S)Nc1ccccc1NC(=S)NC(=O)OC	3032791
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3N(CCCN3CCN(C)CC3)c2c1	9429
CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1	5452
OC(=O)CNC(=O)C(CS)Cc1ccccc1	3132
CCC(C)C1NC2C=Cc3c(cc(nc3C2O)C(=O)OC(C)C2NC(=O)c3csc(n3)C(NC(=O)C3CSC(=N3)\C(NC(=O)C(NC(=O)c3csc(n3)C3(CCC(=NC3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)C(C)NC(=O)C(=C)NC(=O)C(C)NC1=O)C(C)O)=C/C)C(C)(O)C(C)O)C(C)O	16129666
CC[C@H](C)[C@@H]1N[C@@H]2C=Cc3c(cc(nc3[C@H]2O)C(=O)O[C@H](C)[C@@H]2NC(=O)c3csc(n3)[C@@H](NC(=O)[C@H]3CSC(=N3)\C(NC(=O)[C@@H](NC(=O)c3csc(n3)[C@]3(CCC(=N[C@@H]3c3csc2n3)c2nc(cs2)C(=O)NC(=C)C(=O)NC(=C)C(N)=O)NC(=O)[C@H](C)NC(=O)C(=C)NC(=O)[C@H](C)NC1=O)[C@@H](C)O)=C\C)[C@](C)(O)[C@@H](C)O)[C@H](C)O	16154490
S=P(N1CC1)(N1CC1)N1CC1	5453
CN(C)S(=O)(=O)c1ccc2Sc3ccccc3\C(=C/CCN3CCN(C)CC3)c2c1	941650
CN(C)C(=S)SSC(=S)N(C)C	5455
CCCCCCCCCCCCCCCC[N+](C)(C)CCN(Cc1ccc(OC)cc1)c1ncccn1	5456
COc1ccc(CN(CCN(C)C)c2ncccn2)cc1	5457
CC(O)([C@@H](CC(O)=O)C(O)=O)C(O)=O.CC(O)([C@H](CC(O)=O)C(O)=O)C(O)=O	129010094
CC(C)c1ccc(C)cc1O	6989
CC(C)c1cc(c(C)cc1OI)-c1cc(C(C)C)c(OI)cc1C	11088
CN(C)C\C=C\C(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	73602827
CN(C)CCCC(=O)Nc1ccc(cc1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	119081415
CN(C)C\C=C\C(=O)Nc1cccc(c1)C(=O)Nc1cccc(Nc2ncc(Cl)c(n2)-c2c[nH]c3ccccc23)c1	78357763
c1nc(cs1)-c1nc2ccccc2[nH]1	5430
