smiles	title
Cl.NC1=C(Br)C=C(Br)C=C1CN[C@H]1CC[C@H](O)CC1	
[H][C@@]12OC3(O[C@]1([H])[C@H](O[C@]1([H])[C@@H](O)[C@H](N)C[C@H](NC)[C@H]1O)O[C@H](CO)[C@@H]2O)O[C@]([H])([C@@H](N)CO)[C@H](O)[C@H](O)[C@H]3O	Hygrovetine
OS(O)(=O)=O.OS(O)(=O)=O.NCC[C@H](O)C(=O)N[C@@H]1C[C@H](N)[C@@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O[C@H]1O[C@H](CO)[C@@H](O)[C@H](N)[C@H]1O	Amikacin sulfate
OS(O)(=O)=O.OS(O)(=O)=O.CN[C@H]1[C@H](O)[C@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O[C@H]3O[C@H](C(C)O)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)OC[C@@]1(C)O	G418 Disulfate
CN(C)C1CCCN(C(=O)C2=CC=C(NC(=O)C3=C(C)C=CC=C3)C=C2)C2=C1C=CC=C2	Mozavaptan
Cl.COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1=CC=CO1	Prazosin hydrochloride
CC(C)(S)[C@@H](N)C(O)=O	Penicillamine
Cl.OC(=O)C1=CN(C2=CC=C(F)C=C2)C2=C(C=C(F)C(=C2)N2CCNCC2)C1=O	Sarafloxacin hydrochloride
NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O	Lisinopril
[Na+].CCC(=O)O[C@@H](OP(=O)(CCCCC1=CC=CC=C1)CC(=O)N1C[C@@H](C[C@H]1C([O-])=O)C1CCCCC1)C(C)C	Monopril
[H][C@]12N3CCC[C@@]1(CC)C=C(N1C4=CC=CC=C4C(CC3)=C21)C(=O)OCC	Vinpocetine
NS(=O)(=O)C1=CC(Cl)=C(Cl)C(=C1)S(N)(=O)=O	Dichlorphenamide
[H][C@]1(O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@@]3([H])O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O[C@H](CN)[C@@H](O)C[C@H]1N	Tobramycin
Cl.[H][C@](CC(C)C)(NC)C(=O)N[C@@H]1[C@H](O)C2=CC=C(OC3=CC4=CC(OC5=CC=C(C=C5Cl)[C@@H](O)[C@]5([H])NC(=O)[C@]([H])(NC(=O)[C@]4([H])NC(=O)[C@]([H])(CC(N)=O)NC1=O)C1=CC(=C(O)C=C1)C1=C(C=C(O)C=C1O)[C@H](NC5=O)C(O)=O)=C3O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@H]1C[C@](C)(N)[C@H](O)[C@H](C)O1)C(Cl)=C2	Vancomycin hydrochloride
[*].OCC1OC(CO)(OC2OC(CO)C(O)C(O)C2O)C(O)C1O	alpha-D-Glucopyranoside, beta-D-fructofuranosyl
[H][C@]1(OC(=C[C@H](NC(N)=N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO	Zanamivir
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CC=C1	Sulfapyridine
OC(=O)\C=C\C(O)=O.CNCC1=CN(C(=C1)C1=CC=CC=C1F)S(=O)(=O)C1=CC=CN=C1	Vonoprazan Fumarate
Br.CC1=CC=C(SC2=CC=CC=C2N2CCNCC2)C(C)=C1	Vortioxetine hydrobromide
C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1	Plerixafor
[K+].CC1=CC=CN2C(=O)C(=CN=C12)C1=NN=N[N-]1	Pemirolast potassium
[Na+].[Na+].[O-]P([O-])(F)=O	Sodium monofluorophosphate
C[C@H](NC1=NC=NC2=C1N=CN2)C1=CC2=CC=CC(Cl)=C2C(=O)N1C1=CC=CC=C1	Duvelisib
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O.CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(CN)=CC[C@H]2N)[C@H](O)[C@H]1OC1OC[C@](C)(O)[C@H](NC)[C@H]1O	(3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4-Amino-3-[[(2S,3R)-3-amino-6-(aminomethyl)-3,4-dihydro-2H-pyran-2-yl]oxy]-6-(ethylamino)-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;sulfuric acid
CC1(C)CCC(CN2CCN(CC2)C2=CC(OC3=CN=C4NC=CC4=C3)=C(C=C2)C(=O)NS(=O)(=O)C2=CC=C(NCC3CCOCC3)C(=C2)[N+]([O-])=O)=C(C1)C1=CC=C(Cl)C=C1	Venetoclax
CC(C)(CO)C1=CC2=CC(NC(=O)C3(CC3)C3=CC=C4OC(F)(F)OC4=C3)=C(F)C=C2N1C[C@@H](O)CO	Tezacaftor
OC[C@H]1O[C@H]([C@H](O)[C@@H](O)[C@@H]1O)C1=CC(CC2=CC=C(O[C@H]3CCOC3)C=C2)=C(Cl)C=C1	Empagliflozin
Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1	Flavoxate hydrochloride
O.O.[Cl-].[Cl-].C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C	Succinylcholine chloride dihydrate
OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1	Terbutaline sulphate
CCCNS(=O)(=O)NC1=NC=NC(OCCOC2=NC=C(Br)C=N2)=C1C1=CC=C(Br)C=C1	Macitentan
Cl.COCCOC1=C(OCCOC)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1	Erlotinib hydrochloride
[Na+].[Na+].NC1=NC(=O)C2=C(NC=C2CCC2=CC=C(C=C2)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N1	Alimta
Cl.NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F	Gemcitabine hydrochloride
CC(C)CN1C=NC2=C(N)N=C3C=CC=CC3=C12	Imiquimod
OS([O-])(=O)=O.[H][C@@]1(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](OC(N)=O)[C@@H]2O)[C@H](O)[C@@H](O)[C@@H](CO)O[C@@H]1OC([C@H](NC(=O)C1=C(C)C(N)=NC(=N1)[C@H](CC(N)=O)NC[C@@H](N)C(N)=O)C(=O)N[C@@H](C)[C@H](O)[C@@H](C)C(=O)N[C@H]([C@@H](C)O)C(=O)NCCC1=NC(=CS1)C1=NC(=CS1)C(=O)NCCC[S+](C)C)C1=CNC=N1	Bleomycin sulphate
N.N.[Pt++].[O-]C(=O)C1(CCC1)C([O-])=O	Cbdca
[Pt++].[O-]C(=O)C([O-])=O.N[C@@H]1CCCC[C@H]1N	Eloxatin (TN)
CCCCCCCCCCCCCCCCCCOP([O-])(=O)OC1CC[N+](C)(C)CC1	Perifosine
CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=C1N=C1C=CC=CC1=C3)C2=O	Camptothecin
CCCOC1=CC=C2N=C(NC(=O)OC)NC2=C1	Oxibendazole
NC1=NC(=NC(N)=N1)C1=C(Cl)C=CC(Cl)=C1	Irsogladine
CS(O)(=O)=O.[H][C@]12CN(C3=CC4=C(C=C3F)C(=O)C(=CN4C3CC3)C(O)=O)[C@]([H])(CN1C)C2	Danofloxacin mesylate
[Na+].[Na+].NCCC(O)(P(O)([O-])=O)P(O)([O-])=O	CID 4673
Cl.NCC1(CC(O)=O)CCCCC1	Gabapentin Hydrochloride
Br.COC1=CC=C2CN(C)CC[C@@]34C=C[C@H](O)C[C@@H]3OC1=C24	Galantamine hydrobromide
Cl.CN1N=C(C(=O)NC2CC3CCCC(C2)N3C)C2=CC=CC=C12	Kytril
CC(=O)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=CN=C3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	Xolegel
OS(O)(=O)=O.[H][C@]12SCC(CN3C=CC(=N)N3CCO)=C(N1C(=O)[C@H]2NC(=O)C(=N\OC)\C1=CSC(N)=N1)C(O)=O	(6R,7R)-7-[[(2E)-2-(2-Amino-1,3-thiazol-4-yl)-2-methoxyiminoacetyl]amino]-3-[[2-(2-hydroxyethyl)-3-iminopyrazol-1-yl]methyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylic acid;sulfuric acid
Cl.CCN[C@H]1C[C@H](C)S(=O)(=O)C2=C1C=C(S2)S(N)(=O)=O	Dorzolamide hydrochloride
NC(=O)C1=C(O)N(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	Mizoribine
CCCCC[C@H](O)\C=C\[C@H]1[C@H](O)CC(=O)[C@@H]1C\C=C/CCCC(O)=O	Dinoprostone
[Na+].OC(CC1=CC=CN=C1)(P(O)(O)=O)P(O)([O-])=O	Sodium;hydroxy-(1-hydroxy-1-phosphono-2-pyridin-3-ylethyl)phosphinate
O[C@H]([C@@H](O)C(O)=O)C(O)=O.C1C2CNCC1C1=C2C=C2N=CC=NC2=C1	Varenicline tartrate
CN1CCN(CC1)C1=C(F)C=C2C(=O)C(=CN3N(C)COC1=C23)C(O)=O	Marbofloxacin
CC(C)(C)N.[H][C@]12C[C@H](N(C(=O)[C@H](C)NC(CCC)C(=O)OCC)[C@@]1([H])CCCC2)C(O)=O	(2S,3As,7aS)-1-[(2S)-2-[(1-ethoxy-1-oxopentan-2-yl)amino]propanoyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carboxylic acid;2-methylpropan-2-amine
CCCCC1=NC2(CCCC2)C(=O)N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1	Irbesartan
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1	Norfloxacin
NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1	Cidofovir
NCCCC[C@H](N)C(O)=O.CC(C)CC1=CC=C(C=C1)C(C)C(O)=O	(S)-5-Amino-5-carboxypentan-1-aminium 2-(4-isobutylphenyl)propanoate
Cl.CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1	Tripelennamine hydrochloride
OS(O)(=O)=O.NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1.NC1=NC2=C(N=CN2[C@@H]2C[C@H](CO)C=C2)C(NC2CC2)=N1	Ziagen
O.[*].[H][C@]1(O[C@@H]2[C@@H](N)C[C@@H](NC(=O)[C@@H](O)CCN)[C@H](OC3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)O[C@H](CN)[C@@H](O)[C@H](O)[C@H]1O	
CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1	Risperidone
O.O.O.NCCCC(O)(P(O)(O)=O)P(O)(=O)O[Na]	CID 60736
O.[Na+].[H][C@]12SC(C)(C)[C@@H](N1C(=O)[C@H]2NC(=O)C1=C(C)ON=C1C1=CC=CC=C1)C([O-])=O	Bactocill
C[C@](N)(CC1=CC(O)=C(O)C=C1)C(O)=O	Methyldopa
NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O	Cytarabine
CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC(C)=CC=C2)C=CN=C1	Torsemide
[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC	Eplerenone
C\C(\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C)=C/C=C/C=C(\C)/C=C/C=C(\C)/C=C/C1=C(C)CCCC1(C)C	beta-Carotene
CN1C=CC(=O)C(O)=C1C	Deferiprone
Cl.[H][C@@]1(CN2CCSC2=N1)C1=CC=CC=C1	Levamisole hydrochloride
N[C@@H]1CONC1=O	Cycloserine
[Na+].CCCC([O-])=O	Sodium butyrate
NCCS(O)(=O)=O	Taurine
N[C@@H](CSCCCO)C(O)=O	Fudosteine
NCC1(CC(O)=O)CCCCC1	Gabapentin
CN1CC(=O)NC1=N	Creatinine
CCOC1=C(NC(=O)\C=C\CN(C)C)C=C2C(NC3=CC=C(OCC4=NC=CC=C4)C(Cl)=C3)=C(C=NC2=C1)C#N	Neratinib
[Na+].[Na+].COC1=CC(NC2=NC=C(F)C(NC3=CC=C4OC(C)(C)C(=O)N(COP([O-])([O-])=O)C4=N3)=N2)=CC(OC)=C1OC	Fostamatinib disodium
[H][C@@]12CC3=C(C=CC(=O)N3)[C@@](N)(CC(C)=C1)C2=CC	(-)-Selagine
COC1=C(O)C=C(C=C1)C1=CC(=O)C2=C(O1)C=C(O[C@@H]1O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@@H](O)[C@H](O)[C@H]1O)C=C2O	Diosmin
Cl.COC1=C(OC)C=C2C(=O)C(CC3CCN(CC4=CC=CC=C4)CC3)CC2=C1	Donepezil hydrochloride
CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=CC=C(Cl)C=C2Cl)C=C1	Sporanox
[Br-].CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C	Neostigmine bromide
OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=C1	Salbutamol sulfate
Cl.[H][C@@]12[C@@H](O)[C@]3([H])C(=C)C4=CC=CC(O)=C4C(=O)C3=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C	
[H][C@]12SCC(COC(C)=O)=C(N1C(=O)[C@H]2N)C(O)=O	7-Aminocephalosporanic acid
OC(=O)C1=CC=CC(=C1)C1=NOC(=N1)C1=CC=CC=C1F	Ataluren
N[C@@H](CCC(N)=O)C(O)=O	Glutamine
FC1=CC=C(C=C1)C(=O)C1CCN(CCN2C(=O)NC3=CC=CC=C3C2=O)CC1	Ketanserin
Cl.CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(N3CCNC(C)C3)C(F)=C12	Lomefloxacin hydrochloride
Cl.N\N=C1/NN=CC2=C1C=CC=C2	Hydralazine hydrochloride
OS(O)(=O)=O.NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CN)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	(2R,3S,4R,5R,6R)-5-Amino-2-(aminomethyl)-6-[(1R,2R,3S,4R,6S)-4,6-diamino-2-[(3R,4S,5R)-4-[(2R,3R,4R,5S,6S)-3-amino-6-(aminomethyl)-4,5-dihydroxyoxan-2-yl]oxy-3-hydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol;sulfuric acid
O.O.Cl.NC(=N)NC(=O)C1=NC(Cl)=C(N)N=C1N	Amiloride hydrochloride dihydrate
OS(O)(=O)=O.NC1=NC=NC2=C1NC=N2.NC1=NC=NC2=C1NC=N2	Adenine sulfate
[Na+].[Na+].NC1=NC=NC2=C1N=CN2[C@@H]1O[C@H](COP(O)(=O)OP([O-])(=O)OP(O)([O-])=O)[C@@H](O)[C@H]1O	Disodium adenosine 5'-triphosphate
Cl.Cl.CC1=CC(CN2CCN(CC2)C(C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=CC=C1	Meclizine hydrochloride
Cl.CNNCC1=CC=C(C=C1)C(=O)NC(C)C	Procarbazine hydrochloride
Cl.ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1	Ticlopidine hydrochloride
Cl.ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1	Trazodone hydrochloride
[Na+].[Na+].OC(COC1=CC=CC2=C1C(=O)C=C(O2)C([O-])=O)COC1=C2C(=O)C=C(OC2=CC=C1)C([O-])=O	Cromolyn sodium
C\C(\C=C1/SC(=S)N(CC(O)=O)C1=O)=C/C1=CC=CC=C1	Epalrestat
NC[C@H]1CC[C@@H](CC1)C(O)=O	
COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C1=CC=C(F)C=C1	Flubendazole
NC(=O)C1=CC=C[N+](=C1)[C@@H]1O[C@H](COP([O-])(=O)OP(O)(=O)OC[C@H]2O[C@H]([C@H](O)[C@@H]2O)N2C=NC3=C(N)N=CN=C23)[C@@H](O)[C@H]1O	Nadide
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.[H][C@@]1(O[C@H]2[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]3NC(N)=N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC.[H][C@@]1(O[C@H]2[C@H](O[C@@]3([H])[C@H](O)[C@@H](O)[C@H](NC(N)=N)[C@@H](O)[C@@H]3NC(N)=N)O[C@@H](C)[C@]2(O)C=O)O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1NC	Vetstrep
CCC[C@@H]1C[C@H](N(C)C1)C(=O)N[C@H]([C@H](C)Cl)[C@H]1O[C@H](SC)[C@H](OP(O)(O)=O)[C@@H](O)[C@H]1O	Clindamycin phosphate
CC(O)(P(O)(O)=O)P(O)(O)=O	Etidronic acid
CN1C(C(=O)NC2=NC=CC=C2)=C(O)C2=C(C=C(Cl)S2)S1(=O)=O	Lornoxicam
O.[Gd+3].CNC(=O)CN(CCN(CCN(CC([O-])=O)CC(=O)NC)CC([O-])=O)CC([O-])=O	Gadodiamide
Cl.Cl.Cl.Cl.Cl.Cl.Cl.Cl.C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1	Plerixafor Octahydrochloride
O.O.O.O.O.[Ca++].NC1=NC(=O)C2=C(NCC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC([O-])=O)C([O-])=O)N2C=O)N1	Leucovorin calcium pentahydrate
O.[NaH].CCCCCN(C)CCC(O)(P(O)(O)=O)P(O)(O)=O	
Cl.N[C@@H](CCCNC(N)=N)C(O)=O	Arginine Hydrochloride
Cl.[Cl-].CC1=C(CCO)SC=[N+]1CC1=CN=C(C)N=C1N	Thiamine hydrochloride
Cl.[H][C@@]12CCCC3=CC=CC(C(=O)N(C1)[C@]1([H])CN4CCC1CC4)=C23	Palonosetron hydrochloride
OC(=O)CCC(O)=O.[H][C@@]1(CN2CCC1CC2)OC(=O)N1CCC2=C(C=CC=C2)[C@@H]1C1=CC=CC=C1	Solifenacin succinate
Cl.[H][C@@]1(N)CCCCN(C1)C1=C(Cl)C2=C(C=C1F)C(=O)C(=CN2C1CC1)C(O)=O	Besifloxacin hydrochloride
Cl.[Cl-].CCCC1=NC=C(C[N+]2=C(C)C=CC=C2)C(N)=N1	Amprolium
CCC(C)[C@H](NC(=O)[C@@H](CCC(O)=O)NC(=O)[C@H](CC(C)C)NC(=O)C1CN=C(S1)[C@H](N)C(C)C)C(=O)N[C@H]1CCCCNC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](CC(O)=O)NC(=O)[C@H](CC2=CNC=N2)NC(=O)[C@H](CC2=CC=CC=C2)NC(=O)[C@@H](NC(=O)[C@@H](CCCN)NC1=O)C(C)CC	(4R)-4-[[(2S)-2-[[2-[(1R)-1-Amino-2-methylpropyl]-4,5-dihydro-1,3-thiazole-5-carbonyl]amino]-4-methylpentanoyl]amino]-5-[[(2S)-1-[[(3S,6R,9S,12S,15S,18R,21S)-3-(2-amino-2-oxoethyl)-18-(3-aminopropyl)-12-benzyl-15-butan-2-yl-6-(carboxymethyl)-9-(1H-imidazol-5-ylmethyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclopentacos-21-yl]amino]-3-methyl-1-oxopentan-2-yl]amino]-5-oxopentanoic acid
CC(C)OC1=C(NC2=NC(NC3=C(C=CC=C3)S(=O)(=O)C(C)C)=C(Cl)C=N2)C=C(C)C(=C1)C1CCNCC1	Ceritinib
CS(O)(=O)=O.CCN1CCN(CC2=CC=C(NC3=NC(=C(F)C=N3)C3=CC(F)=C4N=C(C)N(C(C)C)C4=C3)N=C2)CC1	Abemaciclib mesylate
[Na+].[Na+].[*].CO\N=C(/C(=O)N[C@H]1[C@H]2SCC(CSC3=NC(=O)C([O-])=NN3C)=C(N2C1=O)C([O-])=O)C1=CSC(N)=N1	Ceftriaxone sodium
OP(O)(O)=O.OP(O)(O)=O.CCN(CC)CCCC(C)NC1=CC=NC2=C1C=CC(Cl)=C2	Chloroquine phosphate
Cl.[H][C@@]12CC3C(=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@H]2N(C)C)C(=O)C1=C(C(Cl)=CC=C1O)[C@@]3(C)O	
Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)C2=CC=CC=C2)CC1)C1=CC=CC=C1	Eprazinone dihydrochloride
[Na+].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C([O-])=O	Sodium gluconate
OS(O)(=O)=O.[H][C@]1(N)CNC(=O)[C@@]([H])(NC(=O)C(NC(=O)[C@]([H])(CNC(=O)CC(N)CCCN)NC(=O)[C@]([H])(C)NC1=O)=CNC(N)=O)C1CCNC(N)=N1	
N[C@H](CC1=CC=CC=C1)C(O)=O	D-Phenylalanine
Cl.CN1CCOC(C2=CC=CC=C2)C2=C(C1)C=CC=C2	3,4,5,6-Tetrahydro-5-methyl-1-phenyl-1H-2,5-benzoxazocine hydrochloride
OS(O)(=O)=O.[H][C@@]1(O[C@@H]2[C@@H](O)[C@H](N)C[C@H](N)[C@@]2([H])O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2N)O[C@H](CO)[C@@H](O[C@@]2([H])O[C@@H](CN)[C@@H](O)[C@H](O)[C@H]2N)[C@H]1O	Paromomycin sulfate
OS(O)(=O)=O.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1.NC1=CC2=NC3=CC(N)=CC=C3C=C2C=C1	Proflavine hemisulfate
[NaH].[H][C@@]1(OC(=O)C(O)C1O)[C@@H](O)CO	
[K+].[K+].[K+].[K+].[K+].[Bi+3].OC(CC([O-])=O)(CC([O-])=O)C([O-])=O.OC(CC([O-])=O)(CC([O-])=O)C([O-])=O	Bismuth subcitrate potassium
[Na+].[Na+].OP([O-])(=O)C(Cl)(Cl)P(O)([O-])=O	Clodronate disodium
OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.OS(O)(=O)=O.CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O.CCC(C)CCCC(=O)N[C@@H](CCN)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCN)C(=O)N[C@H]1CCNC(=O)[C@@H](NC(=O)[C@H](CCN)NC(=O)[C@H](CCN)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC(=O)[C@H](CCN)NC1=O)[C@@H](C)O	N-[(2S)-4-Amino-1-[[(2S,3R)-1-[[(2S)-4-amino-1-oxo-1-[[(3S,6S,9S,12S,15R,18S,21S)-6,9,18-tris(2-aminoethyl)-3-[(1R)-1-hydroxyethyl]-12,15-bis(2-methylpropyl)-2,5,8,11,14,17,20-heptaoxo-1,4,7,10,13,16,19-heptazacyclotricos-21-yl]amino]butan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1-oxobutan-2-yl]-5-methylheptanamide;sulfuric acid
OS(O)(=O)=O.NC[C@@H]1O[C@@H](O[C@H]2[C@H](N)C[C@H](N)[C@@H](O)[C@@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)[C@@H](N)[C@H](O)[C@H]1O	(2S,3R,4S,5S,6S)-5-Amino-2-(aminomethyl)-6-[(1S,2S,3R,4S,6R)-4,6-diamino-2-[(2S,3R,4S,5R)-3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]oxy-3-hydroxycyclohexyl]oxyoxane-3,4-diol;sulfuric acid
Cl.C1CN2CC(N=C2S1)C1=CC=CC=C1	Tetramisole hydrochloride
CCCCCCCCCCCCCCCC(=O)OC\C=C(/C)\C=C\C=C(/C)\C=C\C1=C(C)CCCC1(C)C	Vitamin A palmitate
ClC1=CC2=C(OC3=C(C=CC=C3)N=C2N2CCNCC2)C=C1	Amoxapine
Cl.[H][C@@]12CC3=C(C(O)=CC=C3N(C)C)C(=O)C1=C(O)[C@]1(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@]1([H])C2	
OS(O)(=O)=O.[H][C@]12C[C@@H](N)[C@@H](O[C@@H]3[C@@H](N)C[C@@H](N)[C@H](O)[C@H]3O)O[C@]1([H])[C@H](O)[C@H](NC)[C@@H](O[C@H]1O[C@H](CO)[C@@H](N)[C@H](O)[C@H]1O)O2	Apramycin sulfate
[H][C@]12SCC(C)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O	Cephalexin
CN1C=NC2=C1C=C(C(=O)NOCCO)C(NC1=C(F)C=C(Br)C=C1)=C2F	Binimetinib
Cl.[H][C@]12CCN(CC1)CC2OC(C)=O	Aceclidine hydrochloride
COC1=CC=C(C=C1)C1C(=O)C2=C(C=CC=C2)C1=O	Anisindione
[Br-].CCCC(CCC)C(=O)O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]2(C)C	
NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F	Bendroflumethiazide
OC(=O)C1=CC=C(NC(=O)[C@H](CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1	Bentiromide
NS(=O)(=O)C1=CC2=C(C=C1Cl)N=C(CSCC1=CC=CC=C1)NS2(=O)=O	Benzthiazide
OC1=C(C=C2C=CC=CC2=C1)C([O-])=O.C[N+](C)(CCOC1=CC=CC=C1)CC1=CC=CC=C1	Bephenium hydroxynaphthoate
O.OS(O)(=O)=O.[H][C@]12C[C@@]3([H])C4=CCOC5CC(=O)N6C([C@@]35[H])[C@]1(CCN2C4)C1=C6C=C(OC)C(OC)=C1	(4Ar,5aS,8aR,15bR)-10,11-dimethoxy-4a,5,5a,7,8,13a,15,15a,15b,16-decahydro-2H-4,6-methanoindolo[3,2,1-ij]oxepino[2,3,4-de]pyrrolo[2,3-h]quinolin-14-one;sulfuric acid;hydrate
OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O[Ca]OC(=O)[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	Calcium glucoheptonate
Cl.Cl.CCN(CC)CCNC(C(=O)OCCC(C)C)C1=CC=CC=C1	Camylofin hydrochloride
