smiles	title
CC1=CC=C(Cl)C(NC2=C(C=CC=C2)C(O)=O)=C1Cl	Meclofenamic acid
CC1(CN)CC2=C(C1)C=CC=C2	(2-Methyl-1,3-dihydroinden-2-yl)methanamine
CC1=CC=C(C=C1)S([O-])(=O)=O.CC[N+](C)(C)CC1=C(Br)C=CC=C1	Bretylium tosylate
CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2	Ropinirole
Cl.Cl.OCCOCCN1CCN(CC1)[C@@H](C1=CC=CC=C1)C1=CC=C(Cl)C=C1	2-[2-[4-[(S)-(4-Chlorophenyl)-phenylmethyl]piperazin-1-yl]ethoxy]ethanol;dihydrochloride
Cl.COCCOC1=CC2=NC=NC(NC3=CC(=CC=C3)C#C)=C2C=C1OCCOC	Erlotinib hydrochloride
O=C1CCC2=C(N1)C=CC(OCCCCC1=NN=NN1C1CCCCC1)=C2	Cilostazol
CC1=C(C)C2=C(CC[C@](C)(O2)C(O)=O)C(C)=C1O	(S)-(-)-6-Hydroxy-2,5,7,8-tetramethylchroman-2-carboxylic acid
CC1(C)S[C@@H]2[C@H](NC(=O)[C@H](N)C3=CC=CC=C3)C(=O)N2[C@H]1C(O)=O	Ampicillin
Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=C(C[C@H]1C(O)=O)C=CC=C2	Quinapril hydrochloride
Cl.NC[C@H](O)C1=CC=C(O)C=C1	Octopamine hydrochloride, (-)-
OCC1=C[N+]([O-])=CC=C1	Mepiroxol
CN1CC(=O)N2[C@H](CC3=C(NC4=C3C=CC=C4)[C@H]2C2=CC3=C(OCO3)C=C2)C1=O	Tadalafil
[Cl-].C[N+](C)(C)CC(O)=O	Betaine hydrochloride
OC(=O)[C@@H](S)[C@@H](S)C(O)=O	Succimer
CNS(=O)(=O)CC1=CC2=C(NC=C2CCN(C)C)C=C1	Sumatriptan
CC(C)NC(=O)NS(=O)(=O)C1=C(NC2=CC(C)=CC=C2)C=CN=C1	Torsemide
CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=CC=C(OC(=O)N3CCC(CC3)N3CCCCC3)C=C12	Irinotecan
NC1=NC(=O)N(C=N1)[C@H]1C[C@H](O)[C@@H](CO)O1	Decitabine
NCCCNCCSP(O)(O)=O	Amifostine
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O	Erythromycin
COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1C[C@@H]2CCCN[C@@H]2C1)C1CC1	Moxifloxacin
Cl.CCN(CC)CC#CCOC(=O)C(O)(C1CCCCC1)C1=CC=CC=C1	Oxybutynin chloride
CC#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3[C@H](C[C@]12C)C1=CC=C(C=C1)N(C)C	Mifepristone
OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2	Raloxifene
ClC1=CC(=CC=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1	Trazodone
COC1=C(OC)C(NS(=O)(=O)C2=CC=C(N)C=C2)=NC=N1	Sulfadoxine
CC(=C)[C@@H]1CCC(C)=CC1	D-Limonene
C[C@H](O)CC(C)(C)O	(4S)-2-Methyl-2,4-pentanediol
CN1C=CC(=O)C(O)=C1C	Deferiprone
O.O.O.[Na+].CC1=CC=C(C=C1)S(=O)(=O)[N-]Cl	Chloramine-T trihydrate
N[C@@H](CC1=CC(I)=C(OC2=CC(I)=C(O)C(I)=C2)C(I)=C1)C(O)=O	Levothyroxine
Cl.CN(C)CCC=C1C2=C(C=CC=C2)C=CC2=C1C=CC=C2	Cyclobenzaprine hydrochloride
NC(=O)C([C@@H]1CCN(CCC2=CC3=C(OCC3)C=C2)C1)(C1=CC=CC=C1)C1=CC=CC=C1	Darifenacin
CC1=CC=CC(\C=N\NC2=CC(=NC(OCCC3=NC=CC=C3)=N2)N2CCOCC2)=C1	N-[(E)-(3-Methylphenyl)methylideneamino]-6-morpholin-4-yl-2-(2-pyridin-2-ylethoxy)pyrimidin-4-amine
OS(O)(=O)=O.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1.CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1	Terbutaline sulphate
O.Cl.NC1=C2CCCCC2=NC2=C1CCC2	Ipidacrine hydrochloride hydrate
CC(C)NC[C@H](O)C1=CC(O)=C(O)C=C1	Levisoprenaline
OC(CCN1CCCCC1)(C1CCCCC1)C1=CC=CC=C1	Trihexyphenidyl
[Br-].CCCCCCCCCCCCCCCC[N+](C)(C)C	Cetrimonium bromide
CCOC1=CC2=C(C=C1)N=C(S2)S(N)(=O)=O	Ethoxzolamide
OS(O)(=O)=O.CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=C1C=CC=C2	Indinavir sulfate
COC1=CC(\C=C/C2=CC(O)=C(OC)C=C2)=CC(OC)=C1OC	Combretastatin A4
COC1=C(OC[C@@H](O)COC(N)=O)C=CC=C1	(R)-Methocarbamol
C[C@H]1C[C@H]2[C@@H]3CC[C@](O)(C(C)=O)[C@@]3(C)CC[C@@H]2[C@@]2(C)CCC(=O)C=C12	Medroxyprogesterone
C[C@H](NC(C)(C)C)C(=O)C1=CC=CC(Cl)=C1	(S)-Bupropion
Cl.CNCCCC12CCC(C3=C1C=CC=C3)C1=C2C=CC=C1	Maprotiline hydrochloride
C[C@@H](CN1C2=C(SC3=C1C=CC=C3)C=CC=C2)N(C)C	(2S)-N,N-Dimethyl-1-phenothiazin-10-ylpropan-2-amine
OC(=O)\C=C/C(O)=O.CN(C)CCO[C@@H](C1=CC=C(Cl)C=C1)C1=NC=CC=C1	(S)-Carbinoxamine maleate
O.[Na+].CC1=C(C(=O)N[C@H]2[C@H]3SC(C)(C)[C@@H](N3C2=O)C([O-])=O)C(=NO1)C1=C(Cl)C=CC=C1Cl	Dicloxacillin sodium monohydrate
OCC(Br)(Br)Br	2,2,2-Tribromoethanol
COC1=C2O[C@H]3C[C@@H](O)C=C[C@]33CCN(C)CC(C=C1)=C23	Galantamine
Cl.NC(=N)NC(=O)CC1=C(Cl)C=CC=C1Cl	Guanfacine hydrochloride
COC1=CC=C(C=C1)C1=NC2=C(N1)C=CC(=C2)C1=NNC(=O)C[C@@H]1C	(4S)-3-[2-(4-Methoxyphenyl)-3H-benzimidazol-5-yl]-4-methyl-4,5-dihydro-1H-pyridazin-6-one
CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)N[C@H]2CC[C@H](C)CC2)C1=O	
OC1=CC=C2C[C@H]3N(CC4CC4)CC[C@@]45[C@@H](OC1=C24)C(=O)CC[C@@]35O	Naltrexone
Cl.COC(=O)C1=C(C)NC(C)=C([C@H]1C1=CC=CC(=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1	Nicardipine hydrochloride, (S)-
CCCCC1=NC(Cl)=C(CO)N1CC1=CC=C(C=C1)C1=C(C=CC=C1)C1=NN=NN1	Losartan
CCN(CCO)CCC[C@H](C)NC1=C2C=CC(Cl)=CC2=NC=C1	Hydroxychloroquine, (S)-
CSC1=CC2=C(SC3=C(C=CC=C3)N2CC[C@H]2CCCCN2C)C=C1	10-{2-[(2r)-1-Methylpiperidin-2-Yl]ethyl}-2-(Methylsulfanyl)-10h-Phenothiazine
CC#C[C@@H](CC(O)=O)C1=CC=C(OCC2=CC=CC(=C2)C2=CC=C(C=C2)C(F)(F)F)C=C1	(S)-3-(4-((4'-(Trifluoromethyl)-[1,1'-biphenyl]-3-yl)methoxy)phenyl)hex-4-ynoic acid
CN(C)CCCN1C2=C(CCC3=C1C=CC=C3)C=CC=C2	Imipramine
CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1	Tiagabine
O.CC1=C(N2[C@H](SC1)[C@H](NC(=O)[C@H](N)C1=CC=CC=C1)C2=O)C(O)=O	Cephalexin monohydrate
ClC1=C(Cl)C2=C(C=C1)N=C1NC(=O)CN1C2	Anagrelide
Cl.Cl.CNCCC1=CN=CN1	Nalpha-Methylhistamine dihydrochloride
CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=C1C=CC=C2	Sertraline
CCCN[C@H]1CCC2=C(C1)SC(N)=N2	Pramipexole
CC[C@@H](CO)NCCN[C@@H](CC)CO	Ethambutol Hydrochloride
O=C1NC=NC2=C1NC=N2	3,7-Dihydropurin-6-one
CC(C)NC[C@H](O)C1=CC(O)=CC(O)=C1	(R)-Orciprenaline
CNCCC=C1C2=C(CCC3=C1C=CC=C3)C=CC=C2	Nortriptyline
CC(C)NC[C@H](O)C1=CC(C#N)=C(N)C=C1	2-Amino-5-[(1R)-1-hydroxy-2-(propan-2-ylamino)ethyl]benzonitrile
IC1=CC=C(C=C1)C(=O)NC1CCN(CC2=CC=CC=C2)CC1	N-(1-Benzylpiperidin-4-yl)-4-iodobenzamide
CCCC[C@H]1C(=O)N(N(C1=O)C1=CC=C(O)C=C1)C1=CC=CC=C1	4-Butyl-1-(4-hydroxyphenyl)-2-phenylpyrazolidine-3,5-dione
NS(=O)(=O)C1=C(Cl)C=C2N[C@@H](NS(=O)(=O)C2=C1)C(Cl)Cl	(3S)-6-Chloro-3-(dichloromethyl)-1,1-dioxo-3,4-dihydro-2H-1lambda6,2,4-benzothiadiazine-7-sulfonamide
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(CC[C@]4(C)[C@H]3CC[C@]12C)=NO	Cholest-4-en-3-one, oxime
OC(=O)\C=C/C(O)=O.OC(=O)\C=C/C(O)=O.CN1CCN(CCCN2C3=C(SC4=C2C=C(Cl)C=C4)C=CC=C3)CC1	Prochlorperazine maleate
[Na+].CC(C)(O)C1=COC(=C1)S(=O)(=O)[N-]C(=O)NC1=C2CCCC2=CC2=C1CCC2	MCC950 sodium
Cl.OC1=CC=C(C[C@@H]2NCCC3=CC(O)=C(O)C=C23)C=C1	(-)-Higenamine hydrochloride
O=C1NC2=C(C=C1)C=CC(OCCCCN1CCN(CC1)C1=CC=CC3=C1C=CS3)=C2	Brexpiprazole
Cl.CC1=C(OC2=C(C=CC=C2C(=O)OCCN2CCCCC2)C1=O)C1=CC=CC=C1	Flavoxate hydrochloride
O[C@H]([C@@H](O)C([O-])=O)C(O)=O.O[C@H]([C@@H](O)C([O-])=O)C(O)=O.C[N+]1(CCCCC[N+]2(C)CCCC2)CCCC1	Pentolinium tartrate
Cl.N[C@@H](CC1=CC=C(Cl)C=C1)C(O)=O	4-Chloro-L-phenylalanine Hydrochloride
O.O.[Na+].[O-]C(=O)CNC(=O)C1=C(I)C=CC=C1	Iodohippurate sodium dihydrate
CCC(CC)O[C@@H]1C=C(C[C@H](N)[C@H]1NC(C)=O)C(O)=O	Oseltamivir acid
CN(C)CCN(CC1=CC=CC=C1)C1=NC=CC=C1	Tripelennamine
CC(=C)[C@@H]1CC[C@@](C)(C=C)[C@@H](C1)C(C)=C	beta-Elemene
CCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO	Miglustat
COC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O	L-Name
NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O	Paromomycin
CC(C)NC(=N)NC(=N)NC1=CC=C(Cl)C=C1	N-(4-Chlorophenyl)-N'-(isopropyl)-imidodicarbonimidic diamide
ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1	Moclobemide
COC1=CC2=NC(NC3=NC(O)=C(C)C(C)=N3)=NC(C)=C2C=C1	Madrasin
NC(=N)NNC(=C)C1=CC(=CC(NC(=O)CCCCCCCCC(=O)NC2=CC(=CC(=C2)C(=C)NNC(N)=N)C(=C)NNC(N)=N)=C1)C(=C)NNC(N)=N	N,N'-Bis[3,5-bis[1-[2-(diaminomethylidene)hydrazinyl]ethenyl]phenyl]decanediamide
CCC1=C(N=C(O)N1)C(=O)C1=CC=NC=C1	Piroximone
CN1C(=O)N(C2=C1C=NC1=CC=C(C=C21)C1=CC2=CC=CC=C2N=C1)C1=CC=C(C=C1)C(C)(C)C#N	Dactolisib
CN1CCC\C1=N\C(=O)NC1=C(C)C=CC=C1C	Xilobam
CCCCCCCCCCCCOS(O)(=O)=O.CCCCCCCCCCCCOS([O-])(=O)=O.CC1=C(CCO)SC=[N+]1CC1=C(N)N=C(C)N=C1	Thiamine bis-laurylsulfate
NC(=O)C1=CN=CC=C1	Nicotinamide
NC(=O)C1=NC=CN=C1	Pyrazinamide
N[C@]1(CC[C@H]2[C@@H]([C@@H]12)C(O)=O)C(O)=O	Eglumetad
CN1C(=O)C[C@@H](C1=O)C1=CC=CC=C1	(3R)-N-Methyl-3-phenylsuccinimide
C1N2CN3CN1CN(C2)C3	Methenamine
C(NC1=NC=NC2=C1NC=N2)C1=CC=CC=C1	6-Benzylaminopurine
CCCCCCCCC(=O)NCC1=CC(OC)=C(O)C=C1	Nonivamide
COC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O	Formononetin
O=C1NC2=C(C=CC=C2)C(=O)N1CCCN1CCN(CC1)C1=CC=CC=C1	Pelanserin
CCC(C)C(N)C(=O)NCCN1CCOCC1	2-Amino-3-methyl-N-[2-(morpholin-4-yl)ethyl]pentanamide
C[C@H]1COC2(CCN(CC2)C2=NC(=O)C3=CC(=CC(=C3S2)[N+]([O-])=O)C(F)(F)F)O1	Unii-G55ZH52P57
COC1=CC2=C(NC=C2C2=CCNCC2)C=C1	5-Methoxy-3-(1,2,3,6-tetrahydropyridin-4-yl)-1H-indole
IC1=CC=C(C=C1)C(=O)NCCN1CCCCC1	N-[2-(Piperidinylamino)ethyl]-4-iodobenzamide
ClC(Cl)[C@@H](C1=CC=C(Cl)C=C1)C1=C(Cl)C=CC=C1	Mitotane, (S)-
NC(=O)NCCN1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F	Fluprazine
O=C1C(=CC2=CN=CC=C2)C(=O)C2=C1C=CC=C2	1,3-Indandione, 2-(3-pyridylmethylene)-
COC1=CC(OC)=C(C=O)C=C1OC	2,4,5-Trimethoxybenzaldehyde
CCCN[C@@H](C)C(=O)NC1=C(C)C=CC=C1	(S)-N-(2-Methylphenyl)-2-(propylamino)propanamide
COC1=CC2=C(C=C1)N=C(NC(=O)NC1=CC=CC=C1)S2	Frentizole
CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1	Tolbutamide
CC1=CC=C(C=C1)S(N)(=O)=O	P-Toluenesulfonamide
CC1=CC=C(C=C1)S(=O)(=O)NCC1=CC=CC=C1	N-Benzyl-p-toluenesulfonamide
CN(C)S(=O)(=O)C1=C(C)C=CC(=C1)[N+]([O-])=O	N,N,2-Trimethyl-5-nitrobenzenesulfonamide
CC1=CC(C)=C(C(C)=C1)S(=O)(=O)NC1=CC(=CC=C1)C(F)(F)F	m-3M3FBS
CC1=CC=CC(C)=C1NC(=O)CN1CCCCCC1	Pincainide
C(CC1=CC=CC=C1)NC1=NC(=CS1)C1=CC=CC=C1	Fanetizole
CN1C2=C(N(CCOC(=O)C(C)(C)OC3=CC=C(Cl)C=C3)C=N2)C(=O)N(C)C1=O	Etofylline clofibrate
CC1=CC=CC(CN2CCN(CC2)[C@@H](C2=CC=CC=C2)C2=CC=C(Cl)C=C2)=C1	(S)-Meclizine
NS(=O)(=O)C1=CC=C(C=C1)C(O)=O	Carzenide
CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O	Etebenecid
CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O	Probenecid
CCOC(=O)C1=CC=C(O)C=C1	Ethylparaben
CCCOC(=O)C1=CC=CC=C1	Propyl benzoate
CC[C@@]1(NC(=O)N(C)C1=O)C1=CC=CC=C1	(R)-(-)-Mephenytoin
CCN1C(=O)N[C@@H](C1=O)C1=CC=CC=C1	(R)-Ethotoin
CCOC(=O)C1=CC=C(N)C=C1	Benzocaine
CC(=O)NC1=CC=C(C=C1)C(=O)NC(C)(C)C	4-Acetamido-N-tert-butylbenzamide
CCOC1=C(C=CC=C1)C(N)=O	Ethenzamide
CCN(CC)CC(=O)NC1=C(C)C=CC=C1C	Lidocaine
C(N1CCN(CC1)C1=NC=CC=C1)C1=NC2=C(N1)C=CC=C2	2-[(4-Pyridin-2-ylpiperazin-1-yl)methyl]-1H-benzimidazole
CC(C)(C)NC[C@H](O)COC1=C(Cl)C=CC(Cl)=C1	Cloranolol, (S)-
CC(=O)NC1=CC=C(NC(=S)NC(=O)C2=CC=C(C=C2)C(C)(C)C)C=C1	Tenovin-1
CN1C=NC2=C1C(=O)NC(=O)N2C	Theobromine
COC1=C(O)C=CC(CC=C)=C1	Eugenol
NS(=O)(=O)C1=C(Cl)C=C2NCNS(=O)(=O)C2=C1	Hydrochlorothiazide
CN(C)C(=S)SSC(=S)N(C)C	Thiram
OC(=O)CCCC1=CNC2=C1C=CC=C2	Indole-3-butyric acid
CC(C)NC[C@H](O)C1=CC=C(C=C1)[N+]([O-])=O	(R)-Nifenalol
OC(=O)CN1C(=O)C2=CC=CC3=CC=CC(C1=O)=C23	Alrestatin
CC1=C(OCCCC(=O)NO)C=CC(Cl)=C1	4-(4-Chloro-2-methylphenoxy)-N-hydroxybutanamide
C=CC(=O)NCC1=CC=CC=C1	N-Benzylacrylamide
CC(=O)NC1=NN(C(C)=O)[C@@](C)(S1)C1=CC=CC=C1	N-[(5S)-4-Acetyl-5-methyl-5-phenyl-1,3,4-thiadiazol-2-yl]acetamide
COC(=O)C1=C(C)NC(C)=C(C1C1=C(OC(F)F)C=CC=C1)C(=O)OC	Riodipine
C(C1=NCCN1)C1=CC=CC2=CC=CC=C12	Naphazoline
CC1=CC(=O)OC2=C1C=CC(O)=C2	4-Methylumbelliferone
CCN1C=NC(C(=O)NC)=C1C(=O)NC	Etimizol
CCS(=O)(=O)CCN1C(C)=NC=C1[N+]([O-])=O	Tinidazole
COC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NC(OC)=N1	Sulfadimethoxine
O[C@@H](CC1=CC=NC=C1)C(Cl)(Cl)Cl	(2s)-1,1,1-Trichloro-3-(pyridin-4-yl)propan-2-ol
OC1=CC=C(C=C1)C1(OS(=O)(=O)C2=C1C=CC=C2)C1=CC=C(O)C=C1	Phenol red
NCCCC(O)(P(O)(O)=O)P(O)(O)=O	Alendronic acid
OC12CC3CC(C1)C(=O)C(C3)C2	Idramantone
OC(=O)C1=CC(=NC2=CC=CC=C12)C1=CC=CC=C1	Cinchophen
COC1=CC2=C(C=C1)N(C(=O)C1=CC=C(Cl)C=C1)C(C)=C2CC(O)=O	Indomethacin
COC1=CC2=C(C=C1)C(C)(C)C(=O)N(CCC1=CC=C(C=C1)S(=O)(=O)NC(=O)NC1CCCCC1)C2=O	Gliquidone
NC1=C2CCCCC2=NC2=CC=CC=C12	Tacrine
CC1=CC(C)=NC(NS(=O)(=O)C2=CC=C(N)C=C2)=N1	Sulfamethazine
CCN(CC)C1=CC(C)=NC2=NC=NN12	Trapidil
CC1(C)CC(=O)C([C@H]2C3=C(OC4=C2C(=O)CC(C)(C)C4)C=CC=C3)C(=O)C1	2-[(9S)-3,3-Dimethyl-1-oxo-4,9-dihydro-2H-xanthen-9-yl]-5,5-dimethylcyclohexane-1,3-dione
NN1C=NC2=CC3=CC=CC=C3C=C2C1=O	Centazolone
NNC(=O)CN1C2=C(C=C(Br)C=C2)C(=NCC1=O)C1=CC=CC=C1	Gidazepam
C1CN(CCO1)SC1=NC2=C(S1)C=CC=C2	2-(Morpholinothio)benzothiazole
CC1=CC=CC(C)=C1NC1=NCCCS1	Xylazine
CN1CCC2=C(C1)C1=C(C=CC=C1)N2CC1=CC=CC=C1	Mebhydrolin
NC1=CC=C(C=C1)S(N)(=O)=O	Sulfanilamide
OC(=O)CCNC(=O)C1=CC=CC=C1	Betamipron
OC(=O)C1=C(C=CC=C1)C1=CC=C(C=C1)C(F)(F)F	Xenalipin
O=C1CNC(=O)CN1	2,5-Piperazinedione
NC(=O)CN1CCCC1=O	Piracetam
CN1N(C(=O)C(N)=C1C)C1=CC=CC=C1	4-Aminoantipyrine
S=C=NCC1=CC=CC=C1	Benzyl isothiocyanate
Cl.C[C@H](N)C12CC3CC(CC(C3)C1)C2	(1S)-1-(Adamantan-1-yl)ethan-1-amine hydrochloride
CC(=O)NC1=C(I)C(C(O)=O)=C(I)C(NC(C)=O)=C1I	Diatrizoic acid
NC1=NC2=C(S1)C=CC1=CC=CC=C21	Naphtho[1,2-d]thiazol-2-amine
OC(=O)C1=C(NC(=O)C23CC4CC(CC(C4)C2)C3)C=CC=C1	N-(1-Adamantanoyl)anthranilic acid
OC1CNC(C1)C(O)=O	4-Hydroxyproline
O=C(CC#N)C1=CC=CC=C1	Benzoylacetonitrile
CC(=O)NCCCCCC(O)=O	6-Acetamidohexanoic acid
NS(=O)(=O)C#CC1=CC=CC=C1	2-Phenylethynesulfonamide
CN(C)CC1=CNC2=C1C=CC=C2	Gramine
CC1=CC=CC(C(O)=O)=C1O	3-Methylsalicylic acid
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC2=CC=CC=C2N=C1	Sulfaquinoxaline
OC(=O)C1=CC(=O)C2=C(O1)C=CC=C2	Chromocarb
OC1=CC=C(C2=CC=CN=C12)[N+]([O-])=O	Nitroxoline
S=C=NCCC1=CC=CC=C1	Phenethyl isothiocyanate
OC1=CC=CC2=CC=CN=C12	8-Hydroxyquinoline
CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1	Norfloxacin
OC(=O)C1=CN(C2CC2)C2=CC(N3CCNCC3)=C(F)C=C2C1=O	Ciprofloxacin
CC(=O)NC1=CC=C(O)C=C1	Acetaminophen
SC(=S)N1CCCC1	Pyrrolidine-1-carbodithioic acid
OC1=C(CC2=C(O)C=CC3=CC=CC=C23)C2=CC=CC=C2C=C1	Squoxin
CC(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O	N-Acetyl-L-phenylalanine
OC(=O)CCCC[C@H]1CCSS1	(S)-5-(1,2-Dithiolan-3-yl)pentanoic acid
OC(C1CCNCC1)(C1=CC=CC=C1)C1=CC=CC=C1	Azacyclonol
CC(=O)NC1=CC=C(C=C1)C(O)=O	4-Acetamidobenzoic acid
CC(C)C(N)=O	Isobutyramide
CNCCC1=NC=CC=C1	Betahistine
CCOC(=O)C1=C(C)NC(=S)N[C@H]1C1=CC(O)=CC=C1	(S)-Monastrol
COC1=CC(O)=C(C=C1)C(C)=O	Paeonol
C[C@H](N)CC1=CC=C(O)C=C1	4-Hydroxy-dextroamphetamine
CCN1C(=O)NC2=C1C=CC=C2	1-Ethyl-2-benzimidazolinone
OC(=O)CCC1=NC2=C(N1)C=CC=C2	Procodazole
NC(=O)C1=CC(=CC(=C1)[N+]([O-])=O)[N+]([O-])=O	3,5-Dinitrobenzamide
CCCCOC(=O)C1=CC=C(N)C=C1	Butyl 4-aminobenzoate
N[C@@H](CC1=CC=C(O)C=C1)C(O)=O	Tyrosine
NC1=CC=C(C=C1)C(O)=O	4-Aminobenzoic acid
CC(C)C1=C(O)C=C(C)C=C1	Thymol
NC1=CC(C(O)=O)=C(O)C=C1	Mesalamine
OC1=CC2=CC=CC=C2C=C1	2-Naphthol
OC(=O)CCCCCCCC(O)=O	Azelaic acid
OC(=O)CCCCC(O)=O	Adipic acid
OC(=O)CCC(=O)C(O)=O	2-Oxoglutaric acid
OC1=CC=C(O)C=C1	Hydroquinone
CC(C)(C)C1=CC=C(O)C=C1	4-Tert-Butylphenol
OC(=O)C1=CC=CN=C1C(O)=O	Quinolinic acid
O[C@@H](C(=O)C1=CC=CC=C1)C1=CC=CC=C1	(R)-Benzoin
O=C1OC2=C(C=CC=C2)C=C1	Coumarin
CCOC(=O)C1=C(C)N(C)C2=C1C=C(O)C=C2	Mecarbinate
ClC1=CC2=C(OC(=O)N2)C=C1	Chlorzoxazone
OC1=CC=C(C=C1)C1=C(O)C(=O)C2=C(O1)C=C(O)C=C2O	Kaempferol
CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1	Sulfamethoxazole
NC1=CC=C(C=C1)S(=O)(=O)NC1=NC=CS1	Sulfathiazole
CC(=O)NS(=O)(=O)C1=CC=C(N)C=C1	Sulfacetamide
OC1=C(C=CC=C1)C(=O)OC1=CC=CC=C1	Phenyl salicylate
COC1=C(O)C=CC(=C1)C(C)=O	Acetovanillone
C(NC1=NC=NC2=C1N=CN2)C1=CC=CO1	Kinetin
NC(=N)NC(=N)NC1=CC=CC=C1	1-Phenylbiguanide
C(CC1=CC=CC=C1)NCC1=CC=CC=C1	N-Benzyl-2-phenylethanamine
CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1	Phenylbutazone
C[C@H](N)C(O)=O	L-Alanine
OC(=O)CN1C2=C(C=CC=C2)C(=O)C2=C1C=CC=C2	Cridanimod
OC(=O)CC1=C(NC2=C(Cl)C=CC=C2Cl)C=CC=C1	Diclofenac
CCOC1=C(O)C=CC(C=O)=C1	Ethyl vanillin
COC1=C(O)C=CC(C=O)=C1	Vanillin
OC1=C(I)C=C(I)C2=CC=CN=C12	Iodoquinol
COC1=CC(C=O)=C(C=C1OC)[N+]([O-])=O	6-Nitroveratraldehyde
OC1=C(C=C(Cl)C=C1)C(=O)NC1=C(Cl)C=C(C=C1)[N+]([O-])=O	Niclosamide
NC(=O)C1=C(Cl)C=C(C=C1)[N+]([O-])=O	Aklomide
OCC1=NC=CC=C1	Piconol
[Cl-].C[N+]1=C(C=NO)C=CC=C1	2-Hydroxyiminomethyl-1-methylpyridinium chloride
O=C1CCCCCCCCCCCCCCO1	Oxacyclohexadecan-2-one
[O-][N+](=O)OCCNC(=O)C1=CN=CC=C1	Nicorandil
NNC(=O)C1=CC=NC=C1	Isoniazid
[O-][N+](=O)C1=CC2=C(C=CS2(=O)=O)C=C1	Stattic
OC(=O)C1=CC2=CC=CC(=C2N1)[N+]([O-])=O	7-Nitro-1H-indole-2-carboxylic acid
O=C(CC1=CC=C(C=C1)C1=CC=CC=C1)NC1=NC=CC=C1	Difenpiramide
CCN(CC)C(=O)N1CCN(C)CC1	Diethylcarbamazine
COC1=CC(=CC(OC)=C1OC)C(=O)NCC1=CC=C(OCCN(C)C)C=C1	Trimethobenzamide
COC1=C(OC)C=C(C=C1)C(=O)NCC1=CC=C(OCCN(C)C)C=C1	Itopride
OC1=C(C=CC=C1)C(=O)NC1=CC=CC=C1	Salicylanilide
COC1=C(OC[C@@H](O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1	(S)-Ranolazine
NC(=O)C1=C(O)C=CC=C1	Salicylamide
NS(=O)(=O)NCC1=CSC2=C1C=CC=C2	3-[(Sulfamoylamino)methyl]-1-benzothiophene
O=C(NCCN1CCN(CC1)C1=NC=CC=N1)C12CC3CC(CC(C3)C1)C2	Adatanserin
NC1=C(C=CC=C1)S(N)(=O)=O	2-Aminobenzenesulfonamide
