smiles	title
Cc1sc-2c(c1C)C(=N[C@@H](CC(=O)OC(C)(C)C)c1nnc(C)n-21)c1ccc(Cl)cc1	Tert-butyl 2-[(9S)-7-(4-chlorophenyl)-4,5,13-trimethyl-3-thia-1,8,11,12-tetrazatricyclo[8.3.0.02,6]trideca-2(6),4,7,10,12-pentaen-9-yl]acetate
CCc1ccc(OCc2ccccc2C(=O)Nc2ccc3nc(C)cc(N)c3c2)cc1	JTC-801 free base
CC(C)c1cc(NNC(=O)Nc2cc(Cl)nc(Cl)c2)nc2n(C)nc(C)c12	CID 10223146
CCOC(=O)[C@H](Cc1ccccc1)NC(=O)c1cc(Cl)c(OCCN2CCN(C)CC2)c(Cl)c1O	JTE-607 free base
CCCCCOc1c(OC)ccc2cc(C(=O)NCc3ccc4OCOc4c3)c(=O)[nH]c12	N-(Benzo[d][1,3]dioxol-5-ylmethyl)-2-hydroxy-7-methoxy-8-(pentyloxy)quinoline-3-carboxamide
COc1ccc(cc1)C1(CNC(=O)c2ccc(NC(=O)c3ccco3)cc2)CCOCC1	N-[4-[[4-(4-Methoxyphenyl)oxan-4-yl]methylcarbamoyl]phenyl]furan-2-carboxamide
FC(F)(F)C(OC(=O)N1CCN(Cc2cccc(Oc3ccccc3)c2)CC1)C(F)(F)F	1,1,1,3,3,3-Hexafluoropropan-2-yl 4-(3-phenoxybenzyl)piperazine-1-carboxylate
O=C1Nc2ccccc2C11OCC2(CO1)COC1(OC2)C(=O)Nc2ccccc12	CID 644733
COc1ccc(cc1)-n1c(SCc2nc(no2)-c2ccc(C)cc2)nnc1-c1ccncc1	5-[[4-(4-Methoxyphenyl)-5-pyridin-4-yl-1,2,4-triazol-3-yl]sulfanylmethyl]-3-(4-methylphenyl)-1,2,4-oxadiazole
COc1cc(SC)ccc1C(=O)N1CCC(Cc2ccccc2)CC1	(4-Benzylpiperidin-1-yl)[2-methoxy-4-(methylsulfanyl)phenyl]methanone
OC(C1CCN(CC1)C(=O)Oc1ccc(cc1)[N+]([O-])=O)(c1ccc2OCOc2c1)c1ccc2OCOc2c1	4-Nitrophenyl 4-[bis(2H-1,3-benzodioxol-5-yl)(hydroxy)methyl]piperidine-1-carboxylate
[O-][N+](=O)c1ccc(OC(=O)N2CCN(Cc3cccc(Oc4ccccc4)c3)CC2)cc1	(4-Nitrophenyl) 4-[(3-phenoxyphenyl)methyl]piperazine-1-carboxylate
OCC1OC(Nc2ccc(cc2)C(O)=O)C(O)C1O	4-{[3,4-Dihydroxy-5-(hydroxymethyl)oxolan-2-yl]amino}benzoic acid
CC(=O)NC1=NN(C(C)=O)C(C)(S1)c1ccccc1	N-(4-Acetyl-5-methyl-5-phenyl-4,5-dihydro-1,3,4-thiadiazol-2-yl)acetamide
OCC1OC(Nc2ccc(cc2)C(O)=O)C(O)C(O)C1O	4-{[3,4,5-Trihydroxy-6-(hydroxymethyl)tetrahydro-2H-pyran-2-yl]amino}benzoic acid
Oc1cc(Cl)c(I)cc1NCC(=O)N1CCN(CC1)C(=O)C=C	K-Ras(G12C) inhibitor 12
SCCCC(=O)NC1CCN(CC1)C(=O)COc1ccc(Cl)cc1Cl	N-{1-[(2,4-Dichlorophenoxy)acetyl]piperidin-4-Yl}-4-Sulfanylbutanamide
C[C@]12CCC3C(CC[C@]4(O)C[C@@H](O)CC[C@]34C=O)[C@@]1(O)CCC2C1=CC(=O)OC1	(3S,5S,10S,13R,14S)-3,5,14-Trihydroxy-13-methyl-17-(5-oxo-2H-furan-3-yl)-2,3,4,6,7,8,9,11,12,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthrene-10-carbaldehyde
COc1cc(cc(OC)c1OC)-c1cc(cnc1N)-c1cccc(O)c1	3-[6-Amino-5-(3,4,5-Trimethoxyphenyl)pyridin-3-Yl]phenol
CCCCOc1ccc(CC\C=C2/SC(=O)N(CCN)C2=O)cc1	(5Z)-3-(2-Aminoethyl)-5-[3-(4-butoxyphenyl)propylidene]-1,3-thiazolidine-2,4-dione
Oc1ccc(cc1)-c1oc2cc(O)cc(O)c2c(=O)c1O	Kaempferol
CC(=C)[C@H]1CN[C@@H]([C@H]1CC(O)=O)C(O)=O	Kainic acid
OCC1OC(C(O)C(O)C1O)c1c(O)ccc2c1occ(-c1ccc(O)cc1)c2=O	7-Hydroxy-3-(4-hydroxyphenyl)-8-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]chromen-4-one
NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	Kanamycin
OC(=O)c1ccccc1C(=O)Nc1ccc(cc1)-c1ccccc1	Kartogenin
NC(=N)SCCc1ccc(OCc2ccc(cc2)[N+]([O-])=O)cc1	Carbamimidothioic acid 2-[4-[(4-nitrophenyl)methoxy]phenyl]ethyl ester
Nc1ncnc2n(nc(-c3ccc(Cl)cc3)c12)-c1cccc(c1)-c1cnnn1Cc1cccc(c1)-c1ccccc1	KB Src 4
OC1O[C@@H]2COC(O[C@H]2[C@H](O)[C@H]1O)c1ccccc1	4,6-O-Benzylidene-D-glucopyranose
CCCCCCCCCCCCCCOc1ccc(o1)C(O)=O	5-(Tetradecyloxy)-2-furoic acid
CC(C)NC(=O)COc1cccc(c1)-c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1	2-(3-(4-((1H-Indazol-5-yl)amino)quinazolin-2-yl)phenoxy)-N-isopropylacetamide
Brc1ccc2[nH]c-3c(CC(=O)Nc4ccccc-34)c2c1	Kenpaullone
Fc1ccc(cc1)C(=O)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1	Ketanserin
CC(=O)N1CCN(CC1)c1ccc(OC[C@H]2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1	Xolegel
CC(=O)N1CCN(CC1)c1ccc(OCC2CO[C@@](Cn3ccnc3)(O2)c2ccc(Cl)cc2Cl)cc1	Ketocanazole
CC(C(O)=O)c1cccc(c1)C(=O)c1ccccc1	Ketoprofen
OC(=O)C1CCn2c1ccc2C(=O)c1ccccc1	Ketorolac
CN1CCC(CC1)=C1c2ccsc2C(=O)Cc2ccccc12	Ketotifen
NC(=N)SCCCC#N	4-Isothioureidobutyronitrile
COc1ccc(C2CC(=NCCS2)c2c(O)cc(C)oc2=O)c(OC)c1	3-(7-(2,4-Dimethoxyphenyl)-2,3,6,7-tetrahydro-(1,4)thiazepin-5-yl)-4-hydroxy-6-methylpyran-2-one
CSc1nc(N)cc(Oc2ccc(cc2)-c2nnc(Nc3cccc(c3)C(F)(F)F)[nH]2)n1	2-Methylsulfanyl-6-[4-[3-[3-(trifluoromethyl)anilino]-1H-1,2,4-triazol-5-yl]phenoxy]pyrimidin-4-amine
CCOC(=O)c1c(\C(=C/N)C#N)c2ccc(Cl)c(Cl)c2n1C	Ethyl 3-[(E)-2-Amino-1-Cyanoethenyl]-6,7-Dichloro-1-Methyl-1h-Indole-2-Carboxylate
COc1c2ccoc2c(OC)c2oc(C)cc(=O)c12	Khellin
CSc1ccccc1Nc1nc(nc2c(NCC3CC3)ncnc12)N1CCNCC1	Khk-IN-1
CC(C)CNc1ccnc(NCc2csc(n2)-c2ccccc2)n1	N4-Isobutyl-N2-((2-phenylthiazol-4-yl)methyl)pyrimidine-2,4-diamine
CC(OC(=O)Nc1c(C)noc1-c1ccc(CSCCC(O)=O)cc1)c1ccccc1Cl	3-(4-[4-([1-(2-Chlorophenyl)ethoxy]carbonylamino)-3-methyl-5-isoxazolyl]benzylthio)propanoic acid
COc1cc(Oc2ccnc3cc(OC)c(OC)cc23)ccc1NC(=O)NC(C)c1nccs1	1-(4-((6,7-Dimethoxyquinolin-4-yl)oxy)-2-methoxyphenyl)-3-(1-(thiazol-2-yl)ethyl)urea
COc1cc2nccc(Oc3ccc(NC(=O)Nc4ccc(F)cc4F)c(F)c3)c2cc1OC	1-(2,4-Difluorophenyl)-3-(4-(6,7-dimethoxyquinolin-4-yloxy)-2-fluorophenyl)urea
COC(=O)CCSCc1ccc(cc1)-c1onc(C)c1NC(=O)OC(C)c1ccccc1Cl	Methyl 3-[[4-[4-[1-(2-chlorophenyl)ethoxycarbonylamino]-3-methyl-1,2-oxazol-5-yl]phenyl]methylsulfanyl]propanoate
OC[C@@H]1[C@@H](O)[C@H](O)[C@H](O)[C@H]2NC(=O)C(=O)N12	Kifunensine
C(Nc1ncnc2[nH]cnc12)c1ccco1	Kinetin
CS(=O)(=O)N(CC(O)Cn1c2ccccc2c2ccccc12)Cc1ccco1	N-(3-(9H-Carbazol-9-yl)-2-hydroxypropyl)-N-(furan-2-ylmethyl)methanesulfonamide
OC(C1CCN(CC1)C(=O)OC(C(F)(F)F)C(F)(F)F)(c1ccc2OCOc2c1)c1ccc2OCOc2c1	CID 71656212
CN(C(Cc1ccc(OS(=O)(=O)c2cccc3cnccc23)cc1)C(=O)N1CCN(CC1)c1ccccc1)S(=O)(=O)c1cccc2cnccc12	[4-[2-[Isoquinolin-5-ylsulfonyl(methyl)amino]-3-oxo-3-(4-phenylpiperazin-1-yl)propyl]phenyl] isoquinoline-5-sulfonate
COc1ccc(cc1)S(=O)(=O)N(CCO)c1ccccc1CN(C)C\C=C\c1ccc(Cl)cc1	Methoxybenzene-sulfonamide
COc1ccc2c3C[C@@H]4N([C@@H](CC(C)C)c3[nH]c2c1)C(=O)[C@H](CCC(=O)OC(C)(C)C)NC4=O	Tert-butyl 3-[(2S,5S,8S)-14-methoxy-2-(2-methylpropyl)-4,7-dioxo-3,6,17-triazatetracyclo[8.7.0.03,8.011,16]heptadeca-1(10),11,13,15-tetraen-5-yl]propanoate
NC1=NC(=O)N(CN1)[C@H]1C[C@@H](O)[C@@H](CO)O1	6-Amino-3-[(2R,4R,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,4-dihydro-1,3,5-triazin-2-one
COc1cc(cc(c1)C(F)(F)F)-c1ncn(\C=C/C(=O)OC(C)C)n1	Propan-2-yl (Z)-3-[3-[3-methoxy-5-(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]prop-2-enoate
FC(F)(F)c1cc(cc(c1)C(F)(F)F)-c1ncn(n1)\C=C/C(=O)N1CC(F)(F)C1	(Z)-3-[3-[3,5-Bis(trifluoromethyl)phenyl]-1,2,4-triazol-1-yl]-1-(3,3-difluoroazetidin-1-yl)prop-2-en-1-one
COc1cc(ccc1Nc1ncc(Cl)c(Nc2ccc(cc2OC)N2CCN(CC2)C(C)=O)n1)N1CCN(CC1)C(C)=O	CID 72547474
CCCNC(=O)Nc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1Cl	VEGF receptor tyrosine kinase inhibitor III
OCCc1ccc(NC(=O)c2ccccc2NC(=O)c2ccc(cc2)[N+]([O-])=O)cc1	N-[4-(2-Hydroxyethyl)phenyl]-2-[(4-nitrobenzoyl)amino]benzamide
CCc1oc2ccccc2c1C(=O)c1ccc(OCC(O)=O)cc1	(4-((2-Ethyl-1-benzofuran-3-YL)carbonyl)phenoxy)acetic acid
COc1ccc(cc1CO)-c1ccc2c(nc(nc2n1)N1C[C@H](C)O[C@H](C)C1)N1CCOCC1	Ku-0063794
O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1	2-Morpholino-6-(thianthren-1-yl)-4H-pyran-4-one
C[C@H]1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)C[C@@H](C)O1	KU-60019
CCC1(Cc2ccccc2O1)c1ncc[nH]1	2-(2-Ethyl-3H-benzofuran-2-yl)-1H-imidazole
OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O)[C@@H](O)[C@@H]1O	Kuromanin
O=C(N1CCNCC1)c1ccc(cc1)\C=C\c1n[nH]c2ccccc12	(E)-(4-(2-(1H-Indazol-3-yl)vinyl)phenyl)(piperazin-1-yl)methanone
CCc1c(O)cc(O)c(C(=O)c2ccc(OCCN3CCOCC3)c(OC)c2)c1CC(=O)N(CCOC)CCOC	KW-2478 free base
CCCn1c2nc([nH]c2c(=O)n(CCC)c1=O)C12CC3CC1CC(C2)C3	Rolofylline
O=C(Cc1ccc(cn1)-c1ccc(OCCN2CCOCC2)cc1)NCc1ccccc1	N-Benzyl-2-(5-(4-(2-morpholinoethoxy)phenyl)pyridin-2-yl)acetamide
COc1ccc(CCC(=O)Nc2nc3ccc(Cl)cc3s2)cc1OC	N-(6-Chlorobenzo[d]thiazol-2-yl)-3-(3,4-dimethoxyphenyl)propanamide
OC(=O)c1cc(O)c2ccccc2n1	Kynurenic acid
C[C@H]1OC(O)[C@H](O)[C@H](O)[C@H]1O	6-Deoxy-D-gulose
CC1(C)CC(=O)C(C2c3ccccc3OC3=C2C(=O)CC(C)(C)C3)C(=O)C1	2-(3,3-Dimethyl-1-oxo-2,3,4,9-tetrahydro-1H-xanthen-9-yl)-5,5-dimethylcyclohexane-1,3-dione
CCCCc1nn(-c2ccccc2C(F)(F)F)c(=O)n1Cc1ccc(cc1)-c1ccccc1S(=O)(=O)NC(=O)c1sccc1C	N-[2-[4-[[3-Butyl-5-oxo-1-[2-(trifluoromethyl)phenyl]-1,2,4-triazol-4-yl]methyl]phenyl]phenyl]sulfonyl-3-methylthiophene-2-carboxamide
CCCc1c(OCCCOc2ccc(OCC(O)=O)cc2)ccc(C(C)=O)c1O	2-(4-(3-(4-Acetyl-3-hydroxy-2-propylphenoxy)propoxy)phenoxy)acetic acid
CCCOc1ccc(Br)cc1-c1cc([nH]c1-c1ccncc1)-c1ccc(Cl)cc1	4-[3-(5-Bromo-2-propoxyphenyl)-5-(4-chlorophenyl)-1H-pyrrol-2-yl]pyridine
CN1c2ccccc2C(=N[C@@H](NC(=O)Nc2cccc(C)c2)C1=O)c1ccccc1	N-[(3R)-2,3-Dihydro-1-methyl-2-oxo-5-phenyl-1H-1,4-benzodiazepin-3-yl]-N'-(3-methylphenyl)urea
Cc1ccccc1N1CCN(CC1)S(=O)(=O)CC12CCC(C[C@@H]1NC(=O)[C@@H](N)CCS(C)(=O)=O)C2(C)C	(2S)-2-Amino-N-[(2S)-7,7-dimethyl-1-[[4-(2-methylphenyl)piperazin-1-yl]sulfonylmethyl]-2-bicyclo[2.2.1]heptanyl]-4-methylsulfonylbutanamide
CCOC(=O)c1ncn-2c1[C@@H]1CCCN1C(=O)c1cc(OC)ccc-21	Ethyl (7S)-15-methoxy-12-oxo-2,4,11-triazatetracyclo[11.4.0.02,6.07,11]heptadeca-1(17),3,5,13,15-pentaene-5-carboxylate
Cc1c(CC(C)(C)C(O)=O)n(Cc2ccc(Cl)cc2)c2ccc(F)cc12	3-(1-(4-Chlorobenzyl)-5-fluoro-3-methylindol-2-yl)-2,2-dimethylpropanoic acid
CS(=O)(=O)c1ccc(Cn2c3C(CC(O)=O)CCCc3c3cc(F)cc(F)c23)cc1	2-[6,8-Difluoro-9-[(4-methylsulfonylphenyl)methyl]-1,2,3,4-tetrahydrocarbazol-1-yl]acetic acid
OC(=O)[C@H]1C[C@H](NC(=O)Nc2ccccc2)c2c(Cl)cc(Cl)cc2N1	(2R,4S)-4-[[Anilino(oxo)methyl]amino]-5,7-dichloro-1,2,3,4-tetrahydroquinoline-2-carboxylic acid
CC(Oc1ccc(O)cc1)(P(O)(O)=O)P(O)(O)=O	[1-(4-Hydroxyphenoxy)-1-phosphonoethyl]phosphonic acid
C(N1CCC2(CCc3ccccc23)CC1)c1ccccc1	1'-(Phenylmethyl)spiro[1,2-dihydroindene-3,4'-piperidine]
CS(=O)(=O)Nc1ccc(Cc2noc(n2)-c2ccc3[nH]cc(CCN)c3c2)cc1	N-(4-((5-(3-(2-Aminoethyl)-1H-indol-5-yl)-1,2,4-oxadiazol-3-yl)methyl)phenyl)methanesulfonamide
Oc1c(C(=O)C2CC2)c(=O)[nH]c2cc(Cl)ccc12	7-Chloro-3-(cyclopropanecarbonyl)-4-hydroxyquinolin-2(1H)-one
Oc1c(-c2cccc(Oc3ccccc3)c2)c(=O)[nH]c2cc(Cl)ccc12	L-701,324
CC(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)OCc1cc(cc(c1)C(F)(F)F)C(F)(F)F	2-Acetylamino-3-(1H-indol-3-yl)-propionic acid 3,5-bis-trifluoromethyl-benzyl ester
FC(F)(F)c1cc(CO[C@H]2CCCN[C@H]2c2ccccc2)cc(c1)C(F)(F)F	3-((3,5-Bis(trifluoromethyl)phenyl)methyloxy)-2-phenylpiperidine
Cc1c(noc1-c1ccc(Cl)cc1)C1CCN(CCc2ccccc2)CC1	5-(4-Chlorophenyl)-4-methyl-3-(1-(2-phenylethyl)piperidin-4-yl)isoxazole
Clc1ccc(cc1)N1CCN(Cc2c[nH]c3ncccc23)CC1	3-((4-(4-Chlorophenyl)piperazin-1-yl)methyl)-1H-pyrrolo[2,3-b]pyridine
CCCCCCNC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(CCNC[C@H](O)COc2ccc(O)cc2)cc1	1-Hexyl-3-[4-[[4-[2-[[(2S)-2-hydroxy-3-(4-hydroxyphenoxy)propyl]amino]ethyl]phenyl]sulfamoyl]phenyl]urea
C[C@@H](O[C@H]1OCCN(Cc2nn[nH]c2CN(C)C)[C@H]1c1ccc(F)cc1)c1cc(cc(c1)C(F)(F)F)C(F)(F)F	Unii-4I4P4I2E8P
Clc1cccc(c1)N1CCN(Cc2cncn2Cc2ccc(cc2)C#N)CC1=O	4-[(5-{[4-(3-Chlorophenyl)-3-oxopiperazin-1-YL]methyl}-1H-imidazol-1-YL)methyl]benzonitrile
COc1ccc(Br)cc1S(=O)(=O)NC(=O)\C=C\c1ccccc1Cc1ccc2ccccc2c1	(2E)-N-[(5-Bromo-2-methoxyphenyl)sulfonyl]-3-[2-(2-naphthalenylmethyl)phenyl]-2-propenamide
Cn1ncnc1COc1nn2c(nnc2cc1C(C)(C)C)-c1cc(F)ccc1F	L-838417
C[C@H](N)C(O)=O	L-Alanine
N[C@H](CCCNC(N)=N)C(O)=O	D-Arginine
CCCCCCCCCCCCCCCC(=O)OC[C@H](O)[C@H]1OC(=O)C(=O)C1O	[(2S)-2-Hydroxy-2-[(2R)-3-hydroxy-4,5-dioxooxolan-2-yl]ethyl] hexadecanoate
N[C@@H](CC(N)=O)C(O)=O	Asparagine
N[C@@H](CC(=O)NO)C(O)=O	N-Hydroxy-L-asparagine
N[C@@H](CC(O)=O)C(O)=O	Aspartic acid
NC(CCCNC(N)=O)C(O)=O	DL-Citrulline
N[C@@H](CS)C(O)=O	Cysteine
N[C@@H](CS(O)=O)C(O)=O	L-Cysteinesulfinic acid
NC(CSSCC(N)C(O)=O)C(O)=O	Cystine
N[C@@H](CSSC[C@H](N)C(O)=O)C(O)=O	L-Cystine
C[N+](C)(C)[C@@H](Cc1c[nH]c(=S)[nH]1)C(O)=O	(S)-1-Carboxy-N,N,N-trimethyl-2-(2-mercapto-1H-imidazol-4-yl)ethanaminium
N[C@@H](CCC(O)=O)C(O)=O	Glutamic acid
OC1CNC(C1)C(O)=O	4-Hydroxyproline
CC(C)C[C@H](N)C(O)=O	Leucine
NCCCC[C@H](N)C(O)=O	Lysine
CSCC[C@H](N)C(O)=O	Methionine
N[C@@H](CN1CC(=O)C(=O)C=C1)C(O)=O	(2S)-2-Amino-3-(3,4-dioxo-2H-pyridin-1-yl)propanoic acid
CN[C@@H](CCCNC(N)=N)C(O)=O	N2-Methyl-L-arginine
COC(=O)[C@@H](N)CCCNC(=N)N[N+]([O-])=O	L-Name
CC(=N)NCCCC[C@H](N)C(O)=O	N(6)-Acetimidoyl-L-lysine
OC(=O)[C@@H]1CCCN1	L-Proline
N[C@@H](Cn1oc(=O)[nH]c1=O)C(O)=O	Quisqualic acid
CCNC(=O)CCC(N)C(O)=O	2-Amino-5-(ethylamino)-5-oxopentanoic acid
C[C@@H](O)[C@H](N)C(O)=O	L-Threonine
CC(CCc1ccccc1)NCC(O)c1ccc(O)c(c1)C(N)=O	Labetalol
CCOC(=O)C1=C(C)NC(C)=C(C1c1ccccc1\C=C\C(=O)OC(C)(C)C)C(=O)OCC	Lacidipine
OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO	Lactitol
COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1	Lacosamide
OC[C@H]1O[C@](O)(CO)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O	Lactulose
O=C(CS(=O)Cc1ccco1)NC\C=C/COc1cc(CN2CCCCC2)ccn1	Lafutidine
Nc1ccn(C2CSC(CO)O2)c(=O)n1	4-Amino-1-(2-(hydroxymethyl)-1,3-oxathiolan-5-yl)pyrimidin-2(1H)-one
Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1	Lamivudine
Nc1nnc(c(N)n1)-c1cccc(Cl)c1Cl	Lamotrigine
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](OC(C)=O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)C(CCC3C2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1	[(2R,3R,4S,6S)-6-[(2R,3S,4S,6S)-6-[(2R,3S,4S,6R)-6-[[(3S,10S,12R,13S,14S,17R)-12,14-Dihydroxy-10,13-dimethyl-17-(5-oxo-2H-furan-3-yl)-1,2,3,4,5,6,7,8,9,11,12,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-yl]oxy]-4-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2-methyloxan-3-yl]oxy-2-methyl-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-4-yl] acetate
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1	Landiolol
Clc1ccccc1C1CS\C(S1)=C(\C#N)n1ccnc1	Lanoconazole
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1	Lansoprazole
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1	Lapatinib
CCN1C[C@@]2(CC[C@@H](OC)[C@@]34[C@H]5C[C@H]6[C@H](OC)[C@]5(O)[C@](O)(C[C@@H]6OC)[C@H](C[C@H]23)C14)OC(=O)c1ccccc1NC(C)=O	[(1S,2R,3S,4S,5R,6S,8S,9R,13S,16R,17S)-11-Ethyl-3,8-dihydroxy-4,6,16-trimethoxy-11-azahexacyclo[7.7.2.12,5.01,10.03,8.013,17]nonadecan-13-yl] 2-acetamidobenzoate
CCN(C(=O)c1c(O)c2c(Cl)cccc2n(C)c1=O)c1ccccc1	Laquinimod
CS(=O)(=O)c1cc(F)cc2c3CC[C@H](CC(O)=O)c3n(Cc3ccc(Cl)cc3)c12	Laropiprant
CC[C@H](C1OC(CC)(C[C@@H]1C)C1CC[C@](O)(CC)[C@H](C)O1)C(=O)C(C)[C@@H](O)[C@H](C)CCc1ccc(C)c(O)c1C(O)=O	6-[(3R,4S,7R)-7-[(3S)-5-Ethyl-5-[(5R,6S)-5-ethyl-5-hydroxy-6-methyloxan-2-yl]-3-methyloxolan-2-yl]-4-hydroxy-3,5-dimethyl-6-oxononyl]-2-hydroxy-3-methylbenzoic acid
O[C@@H]([C@H](O)C(O)=O)C(O)=O.Oc1ccc2[C@H]([C@H](CCc2c1)c1ccccc1)c1ccc(OCCN2CCCC2)cc1	Lasofoxifene tartrate
CC(C)OC(=O)CCC\C=C/C[C@H]1[C@@H](O)C[C@@H](O)[C@@H]1CC[C@@H](O)CCc1ccccc1	Latanoprost
CN1CCc2c(C1)c1cc(C)ccc1n2CCc1ccc(C)nc1	Latrepirdine
C[C@H]1CC[C@@H]2C[C@H](C[C@@](O)(O2)[C@@H]2CSC(=O)N2)OC(=O)\C=C(C)/CC\C=C/1	
CCCCCCCCCCCC(O)=O	Lauric acid
CCCCCCCCCCCC(=O)N(CCO)CCO	N,N-Bis(2-hydroxyethyl)dodecanamide
CCCCCCCCCCCCN1CCCCCC1=O	Laurocapram
NCCNC(=O)c1ccc(Cl)cn1	Lazabemide
CN1CCN(CC1)C(=O)C1[C@H]2CC[C@H](O2)C1C(O)=O	(1S,4R)-3-(4-Methylpiperazine-1-carbonyl)-7-oxabicyclo[2.2.1]heptane-2-carboxylic acid
CN1CCN(CC1)C(=O)C1C2CCC(O2)C1C(O)=O	LB-100
Brc1ccc(Cn2cncc2Cn2cc(C(=O)N3CCOCC3)c(c2)-c2cccc3ccccc23)cc1	CID 10099206
CN[C@@H](C)C(=O)N[C@@H](C1CCCCC1)C(=O)N1CCC[C@H]1c1nc(cs1)C(=O)c1ccc(F)cc1	Lcl-161
OC(=O)C[C@H]1CC[C@@H](CC1)c1ccc(cc1)-c1ccc(Nc2ccc(nc2)C(F)(F)F)cn1	
CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(cc1)-c1ccccc1)NC(=O)CCC(O)=O.CCCCC(=O)N(Cc1ccc(cc1)-c1ccccc1-c1nnn[nH]1)[C@@H](C(C)C)C(O)=O	4-[[(2S,4R)-5-Ethoxy-4-methyl-5-oxo-1-(4-phenylphenyl)pentan-2-yl]amino]-4-oxobutanoic acid;(2S)-3-methyl-2-[pentanoyl-[[4-[2-(2H-tetrazol-5-yl)phenyl]phenyl]methyl]amino]butanoic acid
CCOc1cn(nc1C(=O)Nc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)c(F)c1)-c1ccc(F)cc1C	N-[4-(6,7-Dimethoxyquinolin-4-yl)oxy-3-fluorophenyl]-4-ethoxy-1-(4-fluoro-2-methylphenyl)pyrazole-3-carboxamide
COc1ccc2nc3ccc(Cl)cc3c(SCCCN)c2c1	3-(2-Chloro-7-methoxyacridin-9-yl)sulfanylpropan-1-amine
C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12	5-[6-[4-(1-Piperazinyl)phenyl]pyrazolo[1,5-a]pyrimidin-3-yl]quinoline
NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1	(4-Oxo-3,5-diphenyl-3,4-dihydro-thieno[2,3-d]pyrimidin-2-ylsulfanyl)-acetic acid
CC(=O)O\N=C1\C(=O)N(Cc2cc(Cl)ccc2Cl)c2ccc(Cl)cc12	[(E)-[5-Chloro-1-[(2,5-dichlorophenyl)methyl]-2-oxoindol-3-ylidene]amino] acetate
C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1ccnc2ccccc12	4-(6-(4-(Piperazin-1-yl)phenyl)pyrazolo[1,5-a]pyrimidin-3-yl)quinoline
CN1c2cc3c(cc2N=C(c2ccc(cc2)C(O)=O)c2ccccc12)C(C)(C)CCC3(C)C	4-(5,7,7,10,10-Pentamethyl-8,9-dihydronaphtho[2,3-b][1,4]benzodiazepin-13-yl)benzoic acid
COC(=O)N[C@@H](C(C)C)C(=O)N1CC2(CC2)C[C@H]1c1ncc([nH]1)-c1ccc2-c3ccc(cc3C(F)(F)c2c1)-c1ccc2nc([nH]c2c1)[C@@H]1[C@H]2CC[C@H](C2)N1C(=O)[C@@H](NC(=O)OC)C(C)C	Ledipasvir
